	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
989	O43255	E3 ubiquitin-protein ligase SIAH2	Swiss-Prot	SIAH2				1.0	[' WP2853']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
990	O43307	Rho guanine nucleotide exchange factor 9	Swiss-Prot	ARHGEF9				1.0	[' WP2858']	WikiPathways_2019_Human			
991	O15294	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit	Swiss-Prot	OGT				1.0	[' WP2858']	WikiPathways_2019_Human			
992	O43521	Bcl-2-like protein 11	Swiss-Prot	BCL2L11				1.0	[' WP3876']	WikiPathways_2019_Human			
993	O43524	Forkhead box protein O3	Swiss-Prot	FOXO3				1.0	[' WP3651']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
994	O43597	Protein sprouty homolog 2	Swiss-Prot	SPRY2				1.0	[' WP2858']	WikiPathways_2019_Human			
995	O43665	Regulator of G-protein signaling 10	Swiss-Prot	RGS10				1.0	[' WP2853']	WikiPathways_2019_Human			
996	O43679	LIM domain-binding protein 2	Swiss-Prot	LDB2				1.0	[' WP2858']	WikiPathways_2019_Human			
997	O43763	T-cell leukemia homeobox protein 2	Swiss-Prot	TLX2				1.0	[' WP2064']	WikiPathways_2019_Human			
998	O15379	Histone deacetylase 3	Swiss-Prot	HDAC3				1.0	[' WP2064']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
999	O14508	Suppressor of cytokine signaling 2	Swiss-Prot	SOCS2				1.0	[' WP2858']	WikiPathways_2019_Human			
1000	O00300	Tumor necrosis factor receptor superfamily member 11B	Swiss-Prot	TNFRSF11B				1.0	[' WP2858']	WikiPathways_2019_Human			
1001	O00409	Forkhead box protein N3	Swiss-Prot	FOXN3				1.0	[' WP2853']	WikiPathways_2019_Human			
1002	O00548	Delta-like protein 1	Swiss-Prot	DLL1				1.0	[' WP2064']	WikiPathways_2019_Human			
1003	O00560	Syntenin-1	Swiss-Prot	SDCBP				1.0	[' WP2858']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1004	O00592	Podocalyxin	Swiss-Prot	PODXL				1.0	[' WP2858']	WikiPathways_2019_Human			
1005	O00712	Nuclear factor 1 B-type	Swiss-Prot	NFIB				1.0	[' WP3651']	WikiPathways_2019_Human			
1006	O00767	Acyl-CoA desaturase	Swiss-Prot	SCD				1.0	[' WP236']	WikiPathways_2019_Human			
1007	O14497	AT-rich interactive domain-containing protein 1A	Swiss-Prot	ARID1A				1.0	[' WP3651']	WikiPathways_2019_Human			
1008	O14525	Astrotactin-1	Swiss-Prot	ASTN1				1.0	[' WP2858']	WikiPathways_2019_Human			
1009	O15156	Zinc finger and BTB domain-containing protein 7B	Swiss-Prot	ZBTB7B				1.0	[' WP2858']	WikiPathways_2019_Human			
1010	O14543	Suppressor of cytokine signaling 3	Swiss-Prot	SOCS3				1.0	[' WP236']	WikiPathways_2019_Human			
1011	O14662	Syntaxin-16	Swiss-Prot	STX16				1.0	[' WP2858']	WikiPathways_2019_Human			
1012	O14757	Serine/threonine-protein kinase Chk1	Swiss-Prot	CHEK1				1.0	[' WP3651']	WikiPathways_2019_Human			
1013	O14981	TATA-binding protein-associated factor 172	Swiss-Prot	BTAF1				1.0	[' WP2853']	WikiPathways_2019_Human			
1014	O15054	Lysine-specific demethylase 6B	Swiss-Prot	KDM6B				1.0	[' WP3651']	WikiPathways_2019_Human			
1015	O15120	1-acyl-sn-glycerol-3-phosphate acyltransferase beta	Swiss-Prot	AGPAT2				1.0	[' WP236']	WikiPathways_2019_Human			
1016	P01130	Low-density lipoprotein receptor	Swiss-Prot	LDLR				1.0	[' WP399']	WikiPathways_2019_Human			
1017	O95947	T-box transcription factor TBX6	Swiss-Prot	TBX6				1.0	[' WP2064']	WikiPathways_2019_Human			
1018	O96017	Serine/threonine-protein kinase Chk2	Swiss-Prot	CHEK2				1.0	[' WP3651']	WikiPathways_2019_Human			
1019	P00492	Hypoxanthine-guanine phosphoribosyltransferase	Swiss-Prot	HPRT1				1.0	[' WP2853']	WikiPathways_2019_Human			
1020	P00746	Complement factor D	Swiss-Prot	CFD				1.0	[' WP236']	WikiPathways_2019_Human			
1021	P01019	Angiotensinogen	Swiss-Prot	AGT				1.0	[' WP236']	WikiPathways_2019_Human			
1022	P01241	Somatotropin	Swiss-Prot	GH1				1.0	[' WP236']	WikiPathways_2019_Human			
1023	O75030	Microphthalmia-associated transcription factor	Swiss-Prot	MITF				1.0	[' WP2064']	WikiPathways_2019_Human			
1024	P01375	Tumor necrosis factor	Swiss-Prot	TNF				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1025	P02458	Collagen alpha-1(II) chain	Swiss-Prot	COL2A1				1.0	[' WP2064']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1026	P02538	Keratin, type II cytoskeletal 6A	Swiss-Prot	KRT6A				1.0	[' WP2858']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1027	P02545	Prelamin-A/C	Swiss-Prot	LMNA				1.0	[' WP236']	WikiPathways_2019_Human			
1028	P02686	Myelin basic protein	Swiss-Prot	MBP				1.0	[' WP2064']	WikiPathways_2019_Human			
1029	P04198	N-myc proto-oncogene protein	Swiss-Prot	MYCN				1.0	[' WP3651']	WikiPathways_2019_Human			
1030	O95936	Eomesodermin homolog	Swiss-Prot	EOMES				1.0	[' WP2853']	WikiPathways_2019_Human			
1031	O95750	Fibroblast growth factor 19	Swiss-Prot	FGF19				1.0	[' WP2064']	WikiPathways_2019_Human			
1032	O75051	Plexin-A2	Swiss-Prot	PLXNA2				1.0	[' WP2858']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1033	O75164	Lysine-specific demethylase 4A	Swiss-Prot	KDM4A				1.0	[' WP2853']	WikiPathways_2019_Human			
1034	O75508	Claudin-11	Swiss-Prot	CLDN11				1.0	[' WP2858']	WikiPathways_2019_Human	1.0	['R-HSA-446728']	Reactome_2016
1035	O75593	Forkhead box protein H1	Swiss-Prot	FOXH1				1.0	[' WP2853']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1036	O75717	WD repeat and HMG-box DNA-binding protein 1	Swiss-Prot	WDHD1				1.0	[' WP2853']	WikiPathways_2019_Human			
1037	O75840	Krueppel-like factor 7	Swiss-Prot	KLF7				1.0	[' WP236']	WikiPathways_2019_Human			
1038	O75844	CAAX prenyl protease 1 homolog	Swiss-Prot	ZMPSTE24				1.0	[' WP236']	WikiPathways_2019_Human			
1039	O75925	E3 SUMO-protein ligase PIAS1	Swiss-Prot	PIAS1				1.0	[' WP2853']	WikiPathways_2019_Human			
1040	O94759	Transient receptor potential cation channel subfamily M member 2	Swiss-Prot	TRPM2				1.0	[' WP2858']	WikiPathways_2019_Human			
1041	O94760	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	Swiss-Prot	DDAH1				1.0	[' WP2853']	WikiPathways_2019_Human			
1042	O94900	Thymocyte selection-associated high mobility group box protein TOX	Swiss-Prot	TOX				1.0	[' WP2853']	WikiPathways_2019_Human			
1043	O95071	E3 ubiquitin-protein ligase UBR5	Swiss-Prot	UBR5				1.0	[' WP2853']	WikiPathways_2019_Human			
1044	O95475	Homeobox protein SIX6	Swiss-Prot	SIX6				1.0	[' WP2858']	WikiPathways_2019_Human			
1045	O95696	Bromodomain-containing protein 1	Swiss-Prot	BRD1				1.0	[' WP3651']	WikiPathways_2019_Human			
1046	P35548	Homeobox protein MSX-2	Swiss-Prot	MSX2				1.0	[' WP2064']	WikiPathways_2019_Human			
1047	P35558	Phosphoenolpyruvate carboxykinase, cytosolic [GTP]	Swiss-Prot	PCK1				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1048	Q13315	Serine-protein kinase ATM	Swiss-Prot	ATM				1.0	[' WP3651']	WikiPathways_2019_Human			
1049	Q12923	Tyrosine-protein phosphatase non-receptor type 13	Swiss-Prot	PTPN13				1.0	[' WP2858']	WikiPathways_2019_Human			
1050	Q12952	Forkhead box protein L1	Swiss-Prot	FOXL1				1.0	[' WP2858']	WikiPathways_2019_Human			
1051	Q13085	Acetyl-CoA carboxylase 1	Swiss-Prot	ACACA				1.0	[' WP2853']	WikiPathways_2019_Human			
1052	Q13105	Zinc finger and BTB domain-containing protein 17	Swiss-Prot	ZBTB17				1.0	[' WP2853']	WikiPathways_2019_Human			
1053	Q13115	Dual specificity protein phosphatase 4	Swiss-Prot	DUSP4				1.0	[' WP2853']	WikiPathways_2019_Human			
1054	Q13133	Oxysterols receptor LXR-alpha	Swiss-Prot	NR1H3				1.0	[' WP236']	WikiPathways_2019_Human			
1055	Q13253	Noggin	Swiss-Prot	NOG				1.0	[' WP2853']	WikiPathways_2019_Human			
1056	Q13362	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform	Swiss-Prot	PPP2R5C				1.0	[' WP399']	WikiPathways_2019_Human			
1057	Q0PRL4	Forkhead box P2 variant 3	TrEMBL	FOXP2				1.0	[' WP3651']	WikiPathways_2019_Human			
1058	Q13429	Insulin-like growth factor-I	TrEMBL	IGF-I				1.0	[' WP236']	WikiPathways_2019_Human			
1059	Q13516	Oligodendrocyte transcription factor 2	Swiss-Prot	OLIG2				1.0	[' WP2064']	WikiPathways_2019_Human			
1060	Q13547	Histone deacetylase 1	Swiss-Prot	HDAC1				1.0	[' WP2064']	WikiPathways_2019_Human			
1061	Q13620	Cullin-4B	Swiss-Prot	CUL4B				1.0	[' WP2853']	WikiPathways_2019_Human			
1062	Q12830	Nucleosome-remodeling factor subunit BPTF	Swiss-Prot	BPTF				1.0	[' WP2853']	WikiPathways_2019_Human			
1063	Q0P665	CCDC88C protein	TrEMBL	CCDC88C				1.0	[' WP2858']	WikiPathways_2019_Human			
1064	Q03014	Hematopoietically-expressed homeobox protein HHEX	Swiss-Prot	HHEX				1.0	[' WP2853']	WikiPathways_2019_Human			
1065	Q05BX2	MEF2D protein	TrEMBL	MEF2D				1.0	[' WP236']	WikiPathways_2019_Human			
1066	Q04721	Neurogenic locus notch homolog protein 2	Swiss-Prot	NOTCH2				1.0	[' WP2064']	WikiPathways_2019_Human			
1067	Q04759	Protein kinase C theta type	Swiss-Prot	PRKCQ				1.0	[' WP399']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1068	Q05516	Zinc finger and BTB domain-containing protein 16	Swiss-Prot	ZBTB16				1.0	[' WP2858']	WikiPathways_2019_Human			
1069	Q05655	Protein kinase C delta type	Swiss-Prot	PRKCD				1.0	[' WP399']	WikiPathways_2019_Human			
1070	Q05923	Dual specificity protein phosphatase 2	Swiss-Prot	DUSP2				1.0	[' WP2853']	WikiPathways_2019_Human			
1071	Q05BQ5	MBT domain-containing protein 1	Swiss-Prot	MBTD1				1.0	[' WP2853']	WikiPathways_2019_Human			
1072	Q05GC8	Breast cancer anti-estrogen resistance 2	TrEMBL	TRERF1				1.0	[' WP2853']	WikiPathways_2019_Human			
1073	Q08999	Retinoblastoma-like protein 2	Swiss-Prot	RBL2				1.0	[' WP236']	WikiPathways_2019_Human			
1074	Q06190	Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha	Swiss-Prot	PPP2R3A				1.0	[' WP399']	WikiPathways_2019_Human			
1075	Q06330	Recombining binding protein suppressor of hairless	Swiss-Prot	RBPJ				1.0	[' WP2064']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1076	Q06413	Myocyte-specific enhancer factor 2C	Swiss-Prot	MEF2C				1.0	[' WP236']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1077	Q07021	Complement component 1 Q subcomponent-binding protein, mitochondrial	Swiss-Prot	C1QBP				1.0	[' WP2853']	WikiPathways_2019_Human			
1078	Q07869	Peroxisome proliferator-activated receptor alpha	Swiss-Prot	PPARA				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1079	Q08117	TLE family member 5	Swiss-Prot	TLE5				1.0	[' WP2858']	WikiPathways_2019_Human			
1080	Q08629	Testican-1	Swiss-Prot	SPOCK1				1.0	[' WP236']	WikiPathways_2019_Human			
1081	Q13887	Krueppel-like factor 5	Swiss-Prot	KLF5				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1082	Q13946	High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A	Swiss-Prot	PDE7A				1.0	[' WP2858']	WikiPathways_2019_Human			
1083	Q14172	Duchenne muscular dystrophy protein	TrEMBL	DMD				1.0	[' WP2858']	WikiPathways_2019_Human			
1084	Q16690	Dual specificity protein phosphatase 5	Swiss-Prot	DUSP5				1.0	[' WP2853']	WikiPathways_2019_Human			
1085	Q15915	Zinc finger protein ZIC 1	Swiss-Prot	ZIC1				1.0	[' WP2064']	WikiPathways_2019_Human			
1086	Q16254	Transcription factor E2F4	Swiss-Prot	E2F4				1.0	[' WP236']	WikiPathways_2019_Human			
1087	Q16394	Exostosin-1	Swiss-Prot	EXT1				1.0	[' WP2853']	WikiPathways_2019_Human			
1088	Q16537	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	Swiss-Prot	PPP2R5E				1.0	[' WP399']	WikiPathways_2019_Human			
1089	Q16553	Lymphocyte antigen 6E	Swiss-Prot	LY6E				1.0	[' WP2858']	WikiPathways_2019_Human			
1090	Q16647	Prostacyclin synthase	Swiss-Prot	PTGIS				1.0	[' WP236']	WikiPathways_2019_Human			
1091	Q16665	Hypoxia-inducible factor 1-alpha	Swiss-Prot	HIF1A				1.0	[' WP236']	WikiPathways_2019_Human			
1092	Q16674	Melanoma-derived growth regulatory protein	Swiss-Prot	MIA				1.0	[' WP2064']	WikiPathways_2019_Human			
1093	Q16822	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	Swiss-Prot	PCK2				1.0	[' WP236']	WikiPathways_2019_Human			
1094	Q14174	Duchenne muscular dystrophy protein	TrEMBL	DMD				1.0	[' WP2858']	WikiPathways_2019_Human			
1095	Q1PSW9	GLI2 transcription factor	TrEMBL	GLI2				1.0	[' WP2853']	WikiPathways_2019_Human			
1096	Q2KHR2	DNA-binding protein RFX7	Swiss-Prot	RFX7				1.0	[' WP2853']	WikiPathways_2019_Human			
1097	Q2L4T1	Paired box gene 9	TrEMBL	Pax9				1.0	[' WP2853']	WikiPathways_2019_Human			
1098	Q2M1V9	BTAF1 RNA polymerase II, B-TFIID transcription factor-associated, 170kDa	TrEMBL	BTAF1				1.0	[' WP2853']	WikiPathways_2019_Human			
1099	Q2Q1W2	E3 ubiquitin-protein ligase TRIM71	Swiss-Prot	TRIM71				1.0	[' WP2853']	WikiPathways_2019_Human			
1100	Q2VWP7	Protogenin	Swiss-Prot	PRTG				1.0	[' WP2064']	WikiPathways_2019_Human			
1101	Q3B891	BRCA1 protein	TrEMBL	BRCA1				1.0	[' WP3651']	WikiPathways_2019_Human			
1102	Q3BDU5	Prelamin-A/C	TrEMBL	LMNA				1.0	[' WP236']	WikiPathways_2019_Human			
1103	Q15848	Adiponectin	Swiss-Prot	ADIPOQ				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1104	Q15788	Nuclear receptor coactivator 1	Swiss-Prot	NCOA1				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1105	Q15714	TSC22 domain family protein 1	Swiss-Prot	TSC22D1				1.0	[' WP2858']	WikiPathways_2019_Human			
1106	Q14192	Four and a half LIM domains protein 2	Swiss-Prot	FHL2				1.0	[' WP2858']	WikiPathways_2019_Human			
1107	Q14469	Transcription factor HES-1	Swiss-Prot	HES1				1.0	[' WP2064']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1108	Q14683	Structural maintenance of chromosomes protein 1A	Swiss-Prot	SMC1A				1.0	[' WP3651']	WikiPathways_2019_Human			
1109	Q14689	Disco-interacting protein 2 homolog A	Swiss-Prot	DIP2A				1.0	[' WP2853']	WikiPathways_2019_Human			
1110	Q14814	Myocyte-specific enhancer factor 2D	Swiss-Prot	MEF2D				1.0	[' WP236']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1111	Q14865	AT-rich interactive domain-containing protein 5B	Swiss-Prot	ARID5B				1.0	[' WP3651']	WikiPathways_2019_Human			
1112	Q14980	Nuclear mitotic apparatus protein 1	Swiss-Prot	NUMA1				1.0	[' WP2858']	WikiPathways_2019_Human			
1113	Q14DU5	ROCK2 protein	TrEMBL	ROCK2				1.0	[' WP428']	WikiPathways_2019_Human			
1114	Q15139	Serine/threonine-protein kinase D1	Swiss-Prot	PRKD1				1.0	[' WP399']	WikiPathways_2019_Human			
1115	Q15257	Serine/threonine-protein phosphatase 2A activator	Swiss-Prot	PTPA				1.0	[' WP399']	WikiPathways_2019_Human			
1116	Q15542	Transcription initiation factor TFIID subunit 5	Swiss-Prot	TAF5				1.0	[' WP2853']	WikiPathways_2019_Human			
1117	Q15596	Nuclear receptor coactivator 2	Swiss-Prot	NCOA2				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1118	Q15652	Probable JmjC domain-containing histone demethylation protein 2C	Swiss-Prot	JMJD1C				1.0	[' WP3651']	WikiPathways_2019_Human			
1119	Q03701	CCAAT/enhancer-binding protein zeta	Swiss-Prot	CEBPZ				1.0	[' WP2853']	WikiPathways_2019_Human			
1120	P35638	DNA damage-inducible transcript 3 protein	Swiss-Prot	DDIT3				1.0	[' WP236']	WikiPathways_2019_Human			
1121	P45985	Dual specificity mitogen-activated protein kinase kinase 4	Swiss-Prot	MAP2K4				1.0	[' WP399']	WikiPathways_2019_Human			
1122	P42356	Phosphatidylinositol 4-kinase alpha	Swiss-Prot	PI4KA				1.0	[' WP2858']	WikiPathways_2019_Human			
1123	P42704	Leucine-rich PPR motif-containing protein, mitochondrial	Swiss-Prot	LRPPRC				1.0	[' WP2853']	WikiPathways_2019_Human			
1124	P43034	Platelet-activating factor acetylhydrolase IB subunit alpha	Swiss-Prot	PAFAH1B1				1.0	[' WP399']	WikiPathways_2019_Human			
1125	P43490	Nicotinamide phosphoribosyltransferase	Swiss-Prot	NAMPT				1.0	[' WP236']	WikiPathways_2019_Human			
1126	P43699	Homeobox protein Nkx-2.1	Swiss-Prot	NKX2-1				1.0	[' WP2853']	WikiPathways_2019_Human			
1127	P46100	Transcriptional regulator ATRX	Swiss-Prot	ATRX				1.0	[' WP3651']	WikiPathways_2019_Human			
1128	P42226	Signal transducer and activator of transcription 6	Swiss-Prot	STAT6				1.0	[' WP236']	WikiPathways_2019_Human			
1129	P46734	Dual specificity mitogen-activated protein kinase kinase 3	Swiss-Prot	MAP2K3				1.0	[' WP2853']	WikiPathways_2019_Human			
1130	P48436	Transcription factor SOX-9	Swiss-Prot	SOX9				1.0	[' WP2064']	WikiPathways_2019_Human			
1131	P48443	Retinoic acid receptor RXR-gamma	Swiss-Prot	RXRG				1.0	[' WP236']	WikiPathways_2019_Human			
1132	P48552	Nuclear receptor-interacting protein 1	Swiss-Prot	NRIP1				1.0	[' WP236']	WikiPathways_2019_Human			
1133	P49336	Cyclin-dependent kinase 8	Swiss-Prot	CDK8				1.0	[' WP4258']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1134	P49716	CCAAT/enhancer-binding protein delta	Swiss-Prot	CEBPD				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1135	P50458	LIM/homeobox protein Lhx2	Swiss-Prot	LHX2				1.0	[' WP2064']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1136	P42229	Signal transducer and activator of transcription 5A	Swiss-Prot	STAT5A				1.0	[' WP236']	WikiPathways_2019_Human			
1137	P42127	Agouti-signaling protein	Swiss-Prot	ASIP				1.0	[' WP236']	WikiPathways_2019_Human			
1138	Q02446	Transcription factor Sp4	Swiss-Prot	SP4				1.0	[' WP2853']	WikiPathways_2019_Human			
1139	P38398	Breast cancer type 1 susceptibility protein	Swiss-Prot	BRCA1				1.0	[' WP3651']	WikiPathways_2019_Human			
1140	P35680	Hepatocyte nuclear factor 1-beta	Swiss-Prot	HNF1B				1.0	[' WP2853']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1141	P35711	Transcription factor SOX-5	Swiss-Prot	SOX5				1.0	[' WP2064']	WikiPathways_2019_Human			
1142	P35869	Aryl hydrocarbon receptor	Swiss-Prot	AHR				1.0	[' WP236']	WikiPathways_2019_Human			
1143	P36871	Phosphoglucomutase-1	Swiss-Prot	PGM1				1.0	[' WP2858']	WikiPathways_2019_Human			
1144	P36956	Sterol regulatory element-binding protein 1	Swiss-Prot	SREBF1				1.0	[' WP236']	WikiPathways_2019_Human			
1145	P37231	Peroxisome proliferator-activated receptor gamma	Swiss-Prot	PPARG				1.0	[' WP236']	WikiPathways_2019_Human	2.0	['R-HSA-381340', 'R-HSA-1266738']	Reactome_2016
1146	P37840	Alpha-synuclein	Swiss-Prot	SNCA				1.0	[' WP2858']	WikiPathways_2019_Human			
1147	P40123	Adenylyl cyclase-associated protein 2	Swiss-Prot	CAP2				1.0	[' WP2858']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1148	P40126	L-dopachrome tautomerase	Swiss-Prot	DCT				1.0	[' WP2064']	WikiPathways_2019_Human			
1149	P40424	Pre-B-cell leukemia transcription factor 1	Swiss-Prot	PBX1				1.0	[' WP2853']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1150	P40426	Pre-B-cell leukemia transcription factor 3	Swiss-Prot	PBX3				1.0	[' WP2853']	WikiPathways_2019_Human			
1151	P41159	Leptin	Swiss-Prot	LEP				1.0	[' WP236']	WikiPathways_2019_Human	3.0	['R-HSA-381340', 'R-HSA-400508', 'R-HSA-1266738']	Reactome_2016
1152	P50553	Achaete-scute homolog 1	Swiss-Prot	ASCL1				1.0	[' WP2064']	WikiPathways_2019_Human			
1153	P51531	Probable global transcription activator SNF2L2	Swiss-Prot	SMARCA2				1.0	[' WP3651']	WikiPathways_2019_Human			
1154	P51608	Methyl-CpG-binding protein 2	Swiss-Prot	MECP2				1.0	[' WP2858']	WikiPathways_2019_Human			
1155	P78527	DNA-dependent protein kinase catalytic subunit	Swiss-Prot	PRKDC				1.0	[' WP3651']	WikiPathways_2019_Human			
1156	P80370	Protein delta homolog 1	Swiss-Prot	DLK1				1.0	[' WP236']	WikiPathways_2019_Human			
1157	P98082	Disabled homolog 2	Swiss-Prot	DAB2				1.0	[' WP2853']	WikiPathways_2019_Human			
1158	P98198	Phospholipid-transporting ATPase ID	Swiss-Prot	ATP8B2				1.0	[' WP2853']	WikiPathways_2019_Human			
1159	Q00534	Cyclin-dependent kinase 6	Swiss-Prot	CDK6				1.0	[' WP4258']	WikiPathways_2019_Human			
1160	P51692	Signal transducer and activator of transcription 5B	Swiss-Prot	STAT5B				1.0	[' WP236']	WikiPathways_2019_Human			
1161	Q00653	Nuclear factor NF-kappa-B p100 subunit	Swiss-Prot	NFKB2				1.0	[' WP2064']	WikiPathways_2019_Human			
1162	Q00839	Heterogeneous nuclear ribonucleoprotein U	Swiss-Prot	HNRNPU				1.0	[' WP4258']	WikiPathways_2019_Human			
1163	Q01094	Transcription factor E2F1	Swiss-Prot	E2F1				1.0	[' WP236']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1164	Q01453	Peripheral myelin protein 22	Swiss-Prot	PMP22				1.0	[' WP2064']	WikiPathways_2019_Human			
1165	Q02078	Myocyte-specific enhancer factor 2A	Swiss-Prot	MEF2A				1.0	[' WP236']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1166	Q02156	Protein kinase C epsilon type	Swiss-Prot	PRKCE				1.0	[' WP399']	WikiPathways_2019_Human			
1167	P62745	Rho-related GTP-binding protein RhoB	Swiss-Prot	RHOB				1.0	[' WP2064']	WikiPathways_2019_Human	1.0	['R-HSA-1266738']	Reactome_2016
1168	P61978	Heterogeneous nuclear ribonucleoprotein K	Swiss-Prot	HNRNPK				1.0	[' WP4258']	WikiPathways_2019_Human			
1169	P52630	Signal transducer and activator of transcription 2	Swiss-Prot	STAT2				1.0	[' WP236']	WikiPathways_2019_Human			
1170	P52823	Stanniocalcin-1	Swiss-Prot	STC1				1.0	[' WP2858']	WikiPathways_2019_Human			
1171	P52951	Homeobox protein GBX-2	Swiss-Prot	GBX2				1.0	[' WP2064']	WikiPathways_2019_Human			
1172	P55075	Fibroblast growth factor 8	Swiss-Prot	FGF8				1.0	[' WP2064']	WikiPathways_2019_Human			
1173	P55107	Growth/differentiation factor 10	Swiss-Prot	GDF10				1.0	[' WP236']	WikiPathways_2019_Human			
1174	P55286	Cadherin-8	Swiss-Prot	CDH8				1.0	[' WP2858']	WikiPathways_2019_Human	2.0	['R-HSA-418990', 'R-HSA-446728']	Reactome_2016
1175	P55317	Hepatocyte nuclear factor 3-alpha	Swiss-Prot	FOXA1				1.0	[' WP2853']	WikiPathways_2019_Human			
1176	P55771	Paired box protein Pax-9	Swiss-Prot	PAX9				1.0	[' WP2853']	WikiPathways_2019_Human			
1177	P56524	Histone deacetylase 4	Swiss-Prot	HDAC4				1.0	[' WP2064']	WikiPathways_2019_Human			
1178	P56693	Transcription factor SOX-10	Swiss-Prot	SOX10				1.0	[' WP2064']	WikiPathways_2019_Human			
1179	P57729	Ras-related protein Rab-38	Swiss-Prot	RAB38				1.0	[' WP2853']	WikiPathways_2019_Human			
1180	P57789	Potassium channel subfamily K member 10	Swiss-Prot	KCNK10				1.0	[' WP2858']	WikiPathways_2019_Human			
1181	P60484	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN	Swiss-Prot	PTEN				1.0	[' WP3651']	WikiPathways_2019_Human			
1182	P61244	Protein max	Swiss-Prot	MAX				1.0	[' WP3651']	WikiPathways_2019_Human			
1183	P61278	Somatostatin	Swiss-Prot	SST				1.0	[' WP3876']	WikiPathways_2019_Human			
1184	Q9Y6P5	Sestrin-1	Swiss-Prot	SESN1				1.0	[' WP2853']	WikiPathways_2019_Human			
1185	P01116-2	GTPase KRas	Swiss-Prot	KRAS							4.0	['R-HSA-4086398', 'R-HSA-8853334', 'R-HSA-5655291', 'R-HSA-1266738']	Reactome_2016
1186	Q13480	GRB2-associated-binding protein 1	Swiss-Prot	GAB1							4.0	['R-HSA-8853334', 'R-HSA-5655291', 'R-HSA-1266738', 'R-HSA-5654689']	Reactome_2016
1187	Q8WU20	Fibroblast growth factor receptor substrate 2	Swiss-Prot	FRS2							4.0	['R-HSA-8853334', 'R-HSA-5655291', 'R-HSA-1266738', 'R-HSA-5654689']	Reactome_2016
1188	P62993-1	Growth factor receptor-bound protein 2	Swiss-Prot	GRB2							4.0	['R-HSA-8853334', 'R-HSA-5655291', 'R-HSA-1266738', 'R-HSA-5654689']	Reactome_2016
