	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
833	Q6UWZ7	BRCA1-A complex subunit Abraxas 1	Swiss-Prot	ABRAXAS1				1.0	['WP4016']	WikiPathways_2019_Human			
834	Q6UXB4	C-type lectin domain family 4 member G	Swiss-Prot	CLEC4G				1.0	['WP4217']	WikiPathways_2019_Human			
835	Q8WXE1	ATR-interacting protein	Swiss-Prot	ATRIP				1.0	['WP4016']	WikiPathways_2019_Human			
836	Q6XGZ2	Granzyme B	TrEMBL	GZMB				1.0	['WP2328']	WikiPathways_2019_Human			
837	Q86U57	Potassium voltage-gated channel subfamily H member 2	TrEMBL	KCNH2				1.0	['WP706']	WikiPathways_2019_Human			
838	Q86UR5	Regulating synaptic membrane exocytosis protein 1	Swiss-Prot	RIMS1				1.0	['WP2267']	WikiPathways_2019_Human	2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
839	Q86V90	SCN5A protein	TrEMBL	SCN5A				1.0	['WP706']	WikiPathways_2019_Human			
840	Q8TAQ2	SWI/SNF complex subunit SMARCC2	Swiss-Prot	SMARCC2				1.0	['WP4016']	WikiPathways_2019_Human			
841	Q86YC2	Partner and localizer of BRCA2	Swiss-Prot	PALB2				1.0	['WP4016']	WikiPathways_2019_Human			
842	Q86YN6	Peroxisome proliferator-activated receptor gamma coactivator 1-beta	Swiss-Prot	PPARGC1B				1.0	['WP706']	WikiPathways_2019_Human			
843	Q8IUN9	C-type lectin domain family 10 member A	Swiss-Prot	CLEC10A				1.0	['WP4217']	WikiPathways_2019_Human			
844	Q8IWL1	Pulmonary surfactant-associated protein A2	Swiss-Prot	SFTPA2				1.0	['WP2806']	WikiPathways_2019_Human			
845	Q8IWL2	Pulmonary surfactant-associated protein A1	Swiss-Prot	SFTPA1				1.0	['WP2806']	WikiPathways_2019_Human			
846	Q8IWT1	Sodium channel subunit beta-4	Swiss-Prot	SCN4B				1.0	['WP706']	WikiPathways_2019_Human			
847	Q8NHX9	Two pore calcium channel protein 2	Swiss-Prot	TPCN2				1.0	['WP4217']	WikiPathways_2019_Human			
848	Q8NEM0	Microcephalin	Swiss-Prot	MCPH1				1.0	['WP4016']	WikiPathways_2019_Human			
849	Q8IWU9	Tryptophan 5-hydroxylase 2	Swiss-Prot	TPH2				1.0	['WP706']	WikiPathways_2019_Human			
850	Q8N335	Glycerol-3-phosphate dehydrogenase 1-like protein	Swiss-Prot	GPD1L				1.0	['WP706']	WikiPathways_2019_Human			
851	Q8TCE1	Antithrombin-III	TrEMBL	SERPINC1				1.0	['WP558']	WikiPathways_2019_Human			
852	Q8TDQ0	Hepatitis A virus cellular receptor 2	Swiss-Prot	HAVCR2				1.0	['WP4217']	WikiPathways_2019_Human			
853	Q7Z5Q5	DNA polymerase nu	Swiss-Prot	POLN				1.0	['WP4016']	WikiPathways_2019_Human			
854	Q708E6	C-myb v-myb myeloblastosis viral oncogene homologue (avian), exon 1 and joined CDS	TrEMBL	MYB				1.0	['WP706']	WikiPathways_2019_Human			
855	Q6ZVN7	Putative protein SEM1, isoform 2	Swiss-Prot	SEM1				1.0	['WP4016']	WikiPathways_2019_Human			
856	Q8WVH0	Complexin-3	Swiss-Prot	CPLX3				1.0	['WP2267']	WikiPathways_2019_Human			
857	Q708E1	C-myb v-myb myeloblastosis viral oncogene homologue (avian), exon 1 and joined CDS	TrEMBL	MYB				1.0	['WP706']	WikiPathways_2019_Human			
858	Q8WUE3	CCNE2 protein	TrEMBL	CCNE2				1.0	['WP45']	WikiPathways_2019_Human			
859	Q708E3	C-myb v-myb myeloblastosis viral oncogene homologue (avian), exon 1 and joined CDS	TrEMBL	MYB				1.0	['WP706']	WikiPathways_2019_Human			
860	Q708E5	C-myb v-myb myeloblastosis viral oncogene homologue (avian), exon 1 and joined CDS	TrEMBL	MYB				1.0	['WP706']	WikiPathways_2019_Human			
861	Q708E8	C-myb v-myb myeloblastosis viral oncogene homologue (avian), exon 1 and joined CDS	TrEMBL	MYB				1.0	['WP706']	WikiPathways_2019_Human			
862	Q7LCB3	5p152	TrEMBL	ESR2				1.0	['WP706']	WikiPathways_2019_Human			
863	Q708E9	C-myb v-myb myeloblastosis viral oncogene homologue (avian), exon 1 and joined CDS	TrEMBL	MYB				1.0	['WP706']	WikiPathways_2019_Human			
864	Q75ME0	STX1A protein	TrEMBL	STX1A				1.0	['WP2267']	WikiPathways_2019_Human			
865	Q75MH2	IL6 protein	TrEMBL	IL6				1.0	['WP706']	WikiPathways_2019_Human			
866	Q75MT5	Replication factor C (Activator 1) 2, 40kDa	TrEMBL	RFC2				1.0	['WP466']	WikiPathways_2019_Human			
867	Q8TEY5	Cyclic AMP-responsive element-binding protein 3-like protein 4	Swiss-Prot	CREB3L4				1.0	['WP45']	WikiPathways_2019_Human			
868	Q7L590	Protein MCM10 homolog	Swiss-Prot	MCM10				1.0	['WP466']	WikiPathways_2019_Human			
869	Q5YLB2	Breast cancer type 1 susceptibility protein	TrEMBL	BRCA1				1.0	['WP4016']	WikiPathways_2019_Human			
870	Q96BA8	Cyclic AMP-responsive element-binding protein 3-like protein 1	Swiss-Prot	CREB3L1				1.0	['WP45']	WikiPathways_2019_Human			
871	Q9BX63	Fanconi anemia group J protein	Swiss-Prot	BRIP1				1.0	['WP4016']	WikiPathways_2019_Human			
872	Q99638	Cell cycle checkpoint control protein RAD9A	Swiss-Prot	RAD9A				1.0	['WP4016']	WikiPathways_2019_Human			
873	Q5SR05	HLA class II histocompatibility antigen, DQ beta 2 chain	TrEMBL	HLA-DQB2				1.0	['WP4217']	WikiPathways_2019_Human			
874	Q99497	Protein/nucleic acid deglycase DJ-1	Swiss-Prot	PARK7				1.0	['WP2267']	WikiPathways_2019_Human			
875	Q99453	Paired mesoderm homeobox protein 2B	Swiss-Prot	PHOX2B				1.0	['WP706']	WikiPathways_2019_Human			
876	Q5SR50	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit	TrEMBL	PIK3CD				1.0	['WP4217']	WikiPathways_2019_Human			
877	Q96SH1	Obsolete Entry	Obsolete Entry	Obsolete Entry				1.0	['WP4217']	WikiPathways_2019_Human			
878	Q96RL1	BRCA1-A complex subunit RAP80	Swiss-Prot	UIMC1				1.0	['WP4016']	WikiPathways_2019_Human			
879	Q96QC4	MHC class I polypeptide-related sequence A	TrEMBL	MICA				1.0	['WP2328']	WikiPathways_2019_Human			
880	Q96JC1	Vam6/Vps39-like protein	Swiss-Prot	VPS39				1.0	['WP4217']	WikiPathways_2019_Human			
881	Q96IY4	Carboxypeptidase B2	Swiss-Prot	CPB2				1.0	['WP558']	WikiPathways_2019_Human			
882	Q5SVL2	Caspase-7	TrEMBL	CASP7				1.0	['WP2328']	WikiPathways_2019_Human			
883	Q5SXY3	Cholinergic receptor, nicotinic, beta 2 (Neuronal)	TrEMBL	CHRNB2				1.0	['WP706']	WikiPathways_2019_Human			
884	Q5T0H8	Gelsolin	TrEMBL	GSN				1.0	['WP4217']	WikiPathways_2019_Human			
885	Q5T0I0	Gelsolin	TrEMBL	GSN				1.0	['WP4217']	WikiPathways_2019_Human			
886	Q5T397	Exonuclease 1	TrEMBL	EXO1				1.0	['WP4016']	WikiPathways_2019_Human			
887	Q5T398	Exonuclease 1	TrEMBL	EXO1				1.0	['WP4016']	WikiPathways_2019_Human			
888	Q99581	Protein FEV	Swiss-Prot	FEV				1.0	['WP706']	WikiPathways_2019_Human			
889	Q99708	DNA endonuclease RBBP8	Swiss-Prot	RBBP8				1.0	['WP4016']	WikiPathways_2019_Human			
890	Q96BE9	CDK4 protein	TrEMBL	CDK4				1.0	['WP45']	WikiPathways_2019_Human			
891	Q99728	BRCA1-associated RING domain protein 1	Swiss-Prot	BARD1				1.0	['WP4016']	WikiPathways_2019_Human			
892	Q9BTX6	Proto-oncogene tyrosine-protein kinase receptor Ret	TrEMBL	RET				1.0	['WP706']	WikiPathways_2019_Human			
893	Q9BRS7	TDP1 protein	TrEMBL	TDP1				1.0	['WP4016']	WikiPathways_2019_Human			
894	Q5JUB0	Vacuolar protein sorting-associated protein 16 homolog	TrEMBL	VPS16				1.0	['WP4217']	WikiPathways_2019_Human			
895	Q99941	Cyclic AMP-dependent transcription factor ATF-6 beta	Swiss-Prot	ATF6B				1.0	['WP45']	WikiPathways_2019_Human			
896	Q99816	Tumor susceptibility gene 101 protein	Swiss-Prot	TSG101				1.0	['WP4217']	WikiPathways_2019_Human			
897	Q5JYX0	Cell division control protein 42 homolog	TrEMBL	CDC42				1.0	['WP4217']	WikiPathways_2019_Human			
898	Q99801	Homeobox protein Nkx-3.1	Swiss-Prot	NKX3-1				1.0	['WP706']	WikiPathways_2019_Human			
899	Q99741	Cell division control protein 6 homolog	Swiss-Prot	CDC6				1.0	['WP466']	WikiPathways_2019_Human			
900	Q5PY61	Polyubiquitin-C	TrEMBL	UBC				1.0	['WP466']	WikiPathways_2019_Human			
901	Q99731	C-C motif chemokine 19	Swiss-Prot	CCL19				1.0	['WP2328']	WikiPathways_2019_Human			
902	Q8N726	Tumor suppressor ARF	Swiss-Prot	CDKN2A				1.0	['WP45']	WikiPathways_2019_Human			
903	Q5R342	p-selectin	TrEMBL	SELP				1.0	['WP2806']	WikiPathways_2019_Human			
904	Q5R345	p-selectin	TrEMBL	SELP				1.0	['WP2806']	WikiPathways_2019_Human			
905	Q5R349	p-selectin	TrEMBL	SELP				1.0	['WP2806']	WikiPathways_2019_Human			
906	Q5S007	Leucine-rich repeat serine/threonine-protein kinase 2	Swiss-Prot	LRRK2				1.0	['WP2328']	WikiPathways_2019_Human			
907	Q5T399	Exonuclease 1	TrEMBL	EXO1				1.0	['WP4016']	WikiPathways_2019_Human			
908	Q5T3E4	Integrin beta-1	TrEMBL	ITGB1				1.0	['WP4217']	WikiPathways_2019_Human			
909	Q5T3E5	Integrin beta-1	TrEMBL	ITGB1				1.0	['WP4217']	WikiPathways_2019_Human			
910	Q96I87	Homeobox-containing protein PKNOX1	TrEMBL	PKNOX1				1.0	['WP706']	WikiPathways_2019_Human			
911	Q96GL6	Chromaffin granule amine transporter	TrEMBL	SLC18A1				1.0	['WP2267']	WikiPathways_2019_Human			
912	Q5VSF9	Glutamate receptor ionotropic, NMDA 1	TrEMBL	GRIN1				1.0	['WP706']	WikiPathways_2019_Human			
913	Q96D42	Hepatitis A virus cellular receptor 1	Swiss-Prot	HAVCR1				1.0	['WP4217']	WikiPathways_2019_Human			
914	Q5VVP7	C-reactive protein	TrEMBL	CRP				1.0	['WP2806']	WikiPathways_2019_Human			
915	Q5VWE5	Neurotrophic tyrosine kinase, receptor, type 2, isoform CRA_a	TrEMBL	NTRK2				1.0	['WP706']	WikiPathways_2019_Human			
916	Q96CW1	AP-2 complex subunit mu	Swiss-Prot	AP2M1				1.0	['WP2267']	WikiPathways_2019_Human			
917	Q5VWQ8	Disabled homolog 2-interacting protein	Swiss-Prot	DAB2IP				1.0	['WP4217']	WikiPathways_2019_Human			
918	Q5VX84	Poly [ADP-ribose] polymerase 1	TrEMBL	PARP1				1.0	['WP4016']	WikiPathways_2019_Human			
919	Q5VX85	Poly [ADP-ribose] polymerase 1	TrEMBL	PARP1				1.0	['WP4016']	WikiPathways_2019_Human			
920	Q5VZ73	C-C motif chemokine 21	TrEMBL	CCL21				1.0	['WP2328']	WikiPathways_2019_Human			
921	Q5VZ75	C-C motif chemokine	TrEMBL	CCL19				1.0	['WP2328']	WikiPathways_2019_Human			
922	Q02447	Transcription factor Sp3	Swiss-Prot	SP3				1.0	['WP706']	WikiPathways_2019_Human			
923	Q96C32	Polyubiquitin-C	TrEMBL	UBC				1.0	['WP466']	WikiPathways_2019_Human			
924	Q5W005	Interleukin 2 receptor, alpha, isoform CRA_b	TrEMBL	IL2RA				1.0	['WP2328']	WikiPathways_2019_Human			
925	Q5W006	Interleukin-2 receptor subunit alpha	TrEMBL	IL2RA				1.0	['WP2328']	WikiPathways_2019_Human			
926	Q5TI75	E-selectin	TrEMBL	SELE				1.0	['WP2806']	WikiPathways_2019_Human			
927	Q96GN5	Cell division cycle-associated 7-like protein	Swiss-Prot	CDCA7L				1.0	['WP706']	WikiPathways_2019_Human			
928	Q5TI74	E-selectin	TrEMBL	SELE				1.0	['WP2806']	WikiPathways_2019_Human			
929	Q5T670	MCM10 minichromosome maintenance deficient 10 (S. cerevisiae), isoform CRA_b	TrEMBL	MCM10				1.0	['WP466']	WikiPathways_2019_Human			
930	Q5T3E6	Integrin beta-1	TrEMBL	ITGB1				1.0	['WP4217']	WikiPathways_2019_Human			
931	Q5T4K9	Cyclic AMP-responsive element-binding protein 3-like protein 4	TrEMBL	CREB3L4				1.0	['WP45']	WikiPathways_2019_Human			
932	Q5T4L1	Cyclic AMP-responsive element-binding protein 3-like protein 4	TrEMBL	CREB3L4				1.0	['WP45']	WikiPathways_2019_Human			
933	Q5T4L2	Cyclic AMP-responsive element-binding protein 3-like protein 4	TrEMBL	CREB3L4				1.0	['WP45']	WikiPathways_2019_Human			
934	Q5T4P3	Phosphatidylinositol 3-kinase regulatory subunit gamma	TrEMBL	PIK3R3				1.0	['WP4217']	WikiPathways_2019_Human			
935	Q5T4U5	Acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain, isoform CRA_a	TrEMBL	ACADM				1.0	['WP706']	WikiPathways_2019_Human			
936	Q5T8F0	Cathepsin L1	TrEMBL	CTSL				1.0	['WP4217']	WikiPathways_2019_Human			
937	Q5TI73	E-selectin	TrEMBL	SELE				1.0	['WP2806']	WikiPathways_2019_Human			
938	Q5T8J1	G1/S-specific cyclin-D3	TrEMBL	CCND3				1.0	['WP45']	WikiPathways_2019_Human			
939	Q5TA89	Transcription factor HES-5	Swiss-Prot	HES5				1.0	['WP706']	WikiPathways_2019_Human			
940	Q5TEE2	Histone deacetylase 1	TrEMBL	HDAC1				1.0	['WP706']	WikiPathways_2019_Human			
941	Q96H15	T-cell immunoglobulin and mucin domain-containing protein 4	Swiss-Prot	TIMD4				1.0	['WP4217']	WikiPathways_2019_Human			
942	Q96GW1	Endoplasmin	TrEMBL	HSP90B1				1.0	['WP706']	WikiPathways_2019_Human			
943	Q5TI72	E-selectin	TrEMBL	SELE				1.0	['WP2806']	WikiPathways_2019_Human			
944	Q03060	cAMP-responsive element modulator	Swiss-Prot	CREM				1.0	['WP706']	WikiPathways_2019_Human			
945	P52735	Guanine nucleotide exchange factor VAV2	Swiss-Prot	VAV2				1.0	['WP4217']	WikiPathways_2019_Human			
946	Q01860	POU domain, class 5, transcription factor 1	Swiss-Prot	POU5F1				1.0	['WP706']	WikiPathways_2019_Human			
947	P07996	Thrombospondin-1	Swiss-Prot	THBS1				1.0	['WP2806']	WikiPathways_2019_Human			
948	P08134	Rho-related GTP-binding protein RhoC	Swiss-Prot	RHOC				1.0	['WP4217']	WikiPathways_2019_Human			
949	P08172	Muscarinic acetylcholine receptor M2	Swiss-Prot	CHRM2				1.0	['WP706']	WikiPathways_2019_Human			
950	P08183	ATP-dependent translocase ABCB1	Swiss-Prot	ABCB1				1.0	['WP2328']	WikiPathways_2019_Human			
951	P08247	Synaptophysin	Swiss-Prot	SYP				1.0	['WP2267']	WikiPathways_2019_Human			
952	P08514	Integrin alpha-IIb	Swiss-Prot	ITGA2B				1.0	['WP2806']	WikiPathways_2019_Human			
953	P08648	Integrin alpha-5	Swiss-Prot	ITGA5				1.0	['WP4217']	WikiPathways_2019_Human			
954	P08670	Vimentin	Swiss-Prot	VIM				1.0	['WP2328']	WikiPathways_2019_Human			
955	P08697	Alpha-2-antiplasmin	Swiss-Prot	SERPINF2				1.0	['WP558']	WikiPathways_2019_Human			
956	P08709	Coagulation factor VII	Swiss-Prot	F7				1.0	['WP558']	WikiPathways_2019_Human			
957	P08887	Interleukin-6 receptor subunit alpha	Swiss-Prot	IL6R				1.0	['WP706']	WikiPathways_2019_Human			
958	P08908	5-hydroxytryptamine receptor 1A	Swiss-Prot	HTR1A				1.0	['WP706']	WikiPathways_2019_Human			
959	P09086	POU domain, class 2, transcription factor 2	Swiss-Prot	POU2F2				1.0	['WP706']	WikiPathways_2019_Human			
960	P09497	Clathrin light chain B	Swiss-Prot	CLTB				1.0	['WP4217']	WikiPathways_2019_Human			
961	P09874	Poly [ADP-ribose] polymerase 1	Swiss-Prot	PARP1				1.0	['WP4016']	WikiPathways_2019_Human			
962	P09884	DNA polymerase alpha catalytic subunit	Swiss-Prot	POLA1				1.0	['WP466']	WikiPathways_2019_Human			
963	P0CG48	Polyubiquitin-C	Swiss-Prot	UBC				1.0	['WP466']	WikiPathways_2019_Human	1.0	['R-HSA-913531']	Reactome_2016
964	P08069	Insulin-like growth factor 1 receptor	Swiss-Prot	IGF1R				1.0	['WP4217']	WikiPathways_2019_Human			
965	P07949	Proto-oncogene tyrosine-protein kinase receptor Ret	Swiss-Prot	RET				1.0	['WP706']	WikiPathways_2019_Human			
966	P17787	Neuronal acetylcholine receptor subunit beta-2	Swiss-Prot	CHRNB2				1.0	['WP706']	WikiPathways_2019_Human	3.0	['R-HSA-112316', 'R-HSA-112315', 'R-HSA-112314']	Reactome_2016
967	P07942	Laminin subunit beta-1	Swiss-Prot	LAMB1				1.0	['WP2806']	WikiPathways_2019_Human			
968	P05198	Eukaryotic translation initiation factor 2 subunit 1	Swiss-Prot	EIF2S1				1.0	['WP4217']	WikiPathways_2019_Human			
969	P05412	Transcription factor AP-1	Swiss-Prot	JUN				1.0	['WP706']	WikiPathways_2019_Human			
970	P05538	HLA class II histocompatibility antigen, DQ beta 2 chain	Swiss-Prot	HLA-DQB2				1.0	['WP4217']	WikiPathways_2019_Human	2.0	['R-HSA-913531', 'R-HSA-877300']	Reactome_2016
971	P05546	Heparin cofactor 2	Swiss-Prot	SERPIND1				1.0	['WP558']	WikiPathways_2019_Human			
972	P05549	Transcription factor AP-2-alpha	Swiss-Prot	TFAP2A				1.0	['WP4217']	WikiPathways_2019_Human			
973	P06396	Gelsolin	Swiss-Prot	GSN				1.0	['WP4217']	WikiPathways_2019_Human			
974	P06400	Retinoblastoma-associated protein	Swiss-Prot	RB1				1.0	['WP45']	WikiPathways_2019_Human			
975	P06734	Low affinity immunoglobulin epsilon Fc receptor	Swiss-Prot	FCER2				1.0	['WP2806']	WikiPathways_2019_Human			
976	P06746	DNA polymerase beta	Swiss-Prot	POLB				1.0	['WP4016']	WikiPathways_2019_Human			
977	P07101	Tyrosine 3-monooxygenase	Swiss-Prot	TH				1.0	['WP706']	WikiPathways_2019_Human			
978	P07204	Thrombomodulin	Swiss-Prot	THBD				1.0	['WP558']	WikiPathways_2019_Human			
979	P07306	Asialoglycoprotein receptor 1	Swiss-Prot	ASGR1				1.0	['WP4217']	WikiPathways_2019_Human			
980	P07585	Decorin	Swiss-Prot	DCN				1.0	['WP2806']	WikiPathways_2019_Human			
981	P07711	Cathepsin L1	Swiss-Prot	CTSL				1.0	['WP4217']	WikiPathways_2019_Human			
982	P07858	Cathepsin B	Swiss-Prot	CTSB				1.0	['WP4217']	WikiPathways_2019_Human			
983	P10242	Transcriptional activator Myb	Swiss-Prot	MYB				1.0	['WP706']	WikiPathways_2019_Human			
984	P10275	Androgen receptor	Swiss-Prot	AR				1.0	['WP706']	WikiPathways_2019_Human			
985	P10451	Osteopontin	Swiss-Prot	SPP1				1.0	['WP2806']	WikiPathways_2019_Human			
986	P14625	Endoplasmin	Swiss-Prot	HSP90B1				1.0	['WP706']	WikiPathways_2019_Human			
987	P14635	G2/mitotic-specific cyclin-B1	Swiss-Prot	CCNB1				1.0	['WP45']	WikiPathways_2019_Human			
988	P14785	G2/mitotic-specific cyclin-A	Swiss-Prot	CycA				1.0	['WP4016']	WikiPathways_2019_Human			
989	P15169	Carboxypeptidase N catalytic chain	Swiss-Prot	CPN1				1.0	['WP2806']	WikiPathways_2019_Human			
990	P15328	Folate receptor alpha	Swiss-Prot	FOLR1				1.0	['WP4217']	WikiPathways_2019_Human			
991	P15391	B-lymphocyte antigen CD19	Swiss-Prot	CD19				1.0	['WP2806']	WikiPathways_2019_Human			
992	P15923	Transcription factor E2-alpha	Swiss-Prot	TCF3				1.0	['WP706']	WikiPathways_2019_Human			
993	P16234	Platelet-derived growth factor receptor alpha	Swiss-Prot	PDGFRA				1.0	['WP2328']	WikiPathways_2019_Human			
994	P17302	Gap junction alpha-1 protein	Swiss-Prot	GJA1				1.0	['WP706']	WikiPathways_2019_Human			
995	P17600	Synapsin-1	Swiss-Prot	SYN1				1.0	['WP2267']	WikiPathways_2019_Human	2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
996	P17676	CCAAT/enhancer-binding protein beta	Swiss-Prot	CEBPB				1.0	['WP706']	WikiPathways_2019_Human			
997	P13987	CD59 glycoprotein	Swiss-Prot	CD59				1.0	['WP2806']	WikiPathways_2019_Human			
998	P13861	cAMP-dependent protein kinase type II-alpha regulatory subunit	Swiss-Prot	PRKAR2A				1.0	['WP706']	WikiPathways_2019_Human	3.0	['R-HSA-112316', 'R-HSA-112315', 'R-HSA-112314']	Reactome_2016
999	P11137	Microtubule-associated protein 2	Swiss-Prot	MAP2				1.0	['WP706']	WikiPathways_2019_Human			
1000	P10599	Thioredoxin	Swiss-Prot	TXN				1.0	['WP2806']	WikiPathways_2019_Human			
1001	P10644	cAMP-dependent protein kinase type I-alpha regulatory subunit	Swiss-Prot	PRKAR1A				1.0	['WP706']	WikiPathways_2019_Human	3.0	['R-HSA-112316', 'R-HSA-112315', 'R-HSA-112314']	Reactome_2016
1002	P10646	Tissue factor pathway inhibitor	Swiss-Prot	TFPI				1.0	['WP558']	WikiPathways_2019_Human			
1003	P10809	60 kDa heat shock protein, mitochondrial	Swiss-Prot	HSPD1				1.0	['WP706']	WikiPathways_2019_Human			
1004	P10828	Thyroid hormone receptor beta	Swiss-Prot	THRB				1.0	['WP706']	WikiPathways_2019_Human			
1005	P10909	Clusterin	Swiss-Prot	CLU				1.0	['WP558']	WikiPathways_2019_Human			
1006	P11047	Laminin subunit gamma-1	Swiss-Prot	LAMC1				1.0	['WP2806']	WikiPathways_2019_Human			
1007	P11310	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	Swiss-Prot	ACADM				1.0	['WP706']	WikiPathways_2019_Human			
1008	P13726	Tissue factor	Swiss-Prot	F3				1.0	['WP558']	WikiPathways_2019_Human			
1009	P11387	DNA topoisomerase 1	Swiss-Prot	TOP1				1.0	['WP4217']	WikiPathways_2019_Human			
1010	P11802	Cyclin-dependent kinase 4	Swiss-Prot	CDK4				1.0	['WP45']	WikiPathways_2019_Human			
1011	P12081	Histidine--tRNA ligase, cytoplasmic	Swiss-Prot	HARS				1.0	['WP2328']	WikiPathways_2019_Human			
1012	P12259	Coagulation factor V	Swiss-Prot	F5				1.0	['WP558']	WikiPathways_2019_Human			
1013	P13010	X-ray repair cross-complementing protein 5	Swiss-Prot	XRCC5				1.0	['WP4016']	WikiPathways_2019_Human			
1014	P13637	Sodium/potassium-transporting ATPase subunit alpha-3	Swiss-Prot	ATP1A3				1.0	['WP706']	WikiPathways_2019_Human			
1015	P05160	Coagulation factor XIII B chain	Swiss-Prot	F13B				1.0	['WP558']	WikiPathways_2019_Human			
1016	P05154	Plasma serine protease inhibitor	Swiss-Prot	SERPINA5				1.0	['WP558']	WikiPathways_2019_Human			
1017	P05121	Plasminogen activator inhibitor 1	Swiss-Prot	SERPINE1				1.0	['WP558']	WikiPathways_2019_Human			
1018	O94811	Tubulin polymerization-promoting protein	Swiss-Prot	TPPP				1.0	['WP706']	WikiPathways_2019_Human			
1019	O43711	T-cell leukemia homeobox protein 3	Swiss-Prot	TLX3				1.0	['WP706']	WikiPathways_2019_Human			
1020	O43889	Cyclic AMP-responsive element-binding protein 3	Swiss-Prot	CREB3				1.0	['WP45']	WikiPathways_2019_Human			
1021	O43927	C-X-C motif chemokine 13	Swiss-Prot	CXCL13				1.0	['WP2328']	WikiPathways_2019_Human			
1022	O60595	Interleukin-12 subunit alpha	TrEMBL	IL12A				1.0	['WP2328']	WikiPathways_2019_Human			
1023	O60603	Toll-like receptor 2	Swiss-Prot	TLR2				1.0	['WP2806']	WikiPathways_2019_Human			
1024	O60663	LIM homeobox transcription factor 1-beta	Swiss-Prot	LMX1B				1.0	['WP706']	WikiPathways_2019_Human			
1025	O60671	Cell cycle checkpoint protein RAD1	Swiss-Prot	RAD1				1.0	['WP4016']	WikiPathways_2019_Human			
1026	O60921	Checkpoint protein HUS1	Swiss-Prot	HUS1				1.0	['WP4016']	WikiPathways_2019_Human			
1027	O60934	Nibrin	Swiss-Prot	NBN				1.0	['WP4016']	WikiPathways_2019_Human			
1028	O75052	Carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein	Swiss-Prot	NOS1AP				1.0	['WP706']	WikiPathways_2019_Human			
1029	O75369	Filamin-B	Swiss-Prot	FLNB				1.0	['WP4217']	WikiPathways_2019_Human	1.0	['R-HSA-913531']	Reactome_2016
1030	O75398	Deformed epidermal autoregulatory factor 1 homolog	Swiss-Prot	DEAF1				1.0	['WP706']	WikiPathways_2019_Human			
1031	O75496	Geminin	Swiss-Prot	GMNN				1.0	['WP466']	WikiPathways_2019_Human			
1032	O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	Swiss-Prot	PRKRA				1.0	['WP4217']	WikiPathways_2019_Human			
1033	O75751	Solute carrier family 22 member 3	Swiss-Prot	SLC22A3				1.0	['WP2267']	WikiPathways_2019_Human			
1034	O75943	Cell cycle checkpoint protein RAD17	Swiss-Prot	RAD17				1.0	['WP4016']	WikiPathways_2019_Human			
1035	O94761	ATP-dependent DNA helicase Q4	Swiss-Prot	RECQL4				1.0	['WP4016']	WikiPathways_2019_Human			
1036	O94762	ATP-dependent DNA helicase Q5	Swiss-Prot	RECQL5				1.0	['WP4016']	WikiPathways_2019_Human			
1037	O43324	Eukaryotic translation elongation factor 1 epsilon-1	Swiss-Prot	EEF1E1				1.0	['WP4016']	WikiPathways_2019_Human			
1038	O15360	Fanconi anemia group A protein	Swiss-Prot	FANCA				1.0	['WP4016']	WikiPathways_2019_Human			
1039	O15350	Tumor protein p73	Swiss-Prot	TP73				1.0	['WP706']	WikiPathways_2019_Human			
1040	O14503	Class E basic helix-loop-helix protein 40	Swiss-Prot	BHLHE40				1.0	['WP706']	WikiPathways_2019_Human			
1041	O00311	Cell division cycle 7-related protein kinase	Swiss-Prot	CDC7				1.0	['WP466']	WikiPathways_2019_Human			
1042	O00429	Dynamin-1-like protein	Swiss-Prot	DNM1L				1.0	['WP2267']	WikiPathways_2019_Human			
1043	O00585	C-C motif chemokine 21	Swiss-Prot	CCL21				1.0	['WP2328']	WikiPathways_2019_Human			
1044	O00602	Ficolin-1	Swiss-Prot	FCN1				1.0	['WP2806']	WikiPathways_2019_Human			
1045	O00716	Transcription factor E2F3	Swiss-Prot	E2F3				1.0	['WP45']	WikiPathways_2019_Human			
1046	O15297	Protein phosphatase 1D	Swiss-Prot	PPM1D				1.0	['WP4016']	WikiPathways_2019_Human			
1047	O14625	C-X-C motif chemokine 11	Swiss-Prot	CXCL11				1.0	['WP2328']	WikiPathways_2019_Human			
1048	O14757	Serine/threonine-protein kinase Chk1	Swiss-Prot	CHEK1				1.0	['WP4016']	WikiPathways_2019_Human			
1049	O14795	Protein unc-13 homolog B	Swiss-Prot	UNC13B				1.0	['WP2267']	WikiPathways_2019_Human	2.0	['R-HSA-112316', 'R-HSA-112315']	Reactome_2016
