	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
321	Q15848	Adiponectin	Swiss-Prot	ADIPOQ	1.0	['hsa04930']	KEGG_2019_Human						
322	Q15762	CD226 antigen	Swiss-Prot	CD226	1.0	['hsa04514']	KEGG_2019_Human						
323	Q15759	Mitogen-activated protein kinase 11	Swiss-Prot	MAPK11	1.0	['hsa05140']	KEGG_2019_Human						
324	Q15750	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	Swiss-Prot	TAB1	1.0	['hsa05140']	KEGG_2019_Human						
325	Q15653	NF-kappa-B inhibitor beta	Swiss-Prot	NFKBIB	1.0	['hsa05140']	KEGG_2019_Human						
326	Q15223	Nectin-1	Swiss-Prot	NECTIN1	1.0	['hsa04514']	KEGG_2019_Human						
327	Q15147	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-4	Swiss-Prot	PLCB4	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP4481']	WikiPathways_2019_Human			
328	Q15116	Programmed cell death protein 1	Swiss-Prot	PDCD1	1.0	['hsa04514']	KEGG_2019_Human						
329	A0A024R2G5		TrEMBL	RAF1	1.0	['hsa04540']	KEGG_2019_Human						
330	P29350	Tyrosine-protein phosphatase non-receptor type 6	Swiss-Prot	PTPN6	1.0	['hsa05140']	KEGG_2019_Human						
331	P41594	Metabotropic glutamate receptor 5	Swiss-Prot	GRM5	1.0	['hsa04540']	KEGG_2019_Human						
332	P04049	RAF proto-oncogene serine/threonine-protein kinase	Swiss-Prot	RAF1	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2446']	WikiPathways_2019_Human			
333	P06127	T-cell surface glycoprotein CD5	Swiss-Prot	CD5	1.0	['hsa04640']	KEGG_2019_Human						
334	P06126	T-cell surface glycoprotein CD1a	Swiss-Prot	CD1A	1.0	['hsa04640']	KEGG_2019_Human						
335	P05412	Transcription factor AP-1	Swiss-Prot	JUN	1.0	['hsa05140']	KEGG_2019_Human						
336	P05231	Interleukin-6	Swiss-Prot	IL6	1.0	['hsa04640']	KEGG_2019_Human	1.0	[' WP4481']	WikiPathways_2019_Human			
337	P05129	Protein kinase C gamma type	Swiss-Prot	PRKCG	1.0	['hsa04540']	KEGG_2019_Human						
338	P05106	Integrin beta-3	Swiss-Prot	ITGB3	1.0	['hsa04640']	KEGG_2019_Human	2.0	[' WP4217', ' WP2118']	WikiPathways_2019_Human			
339	P04899	Guanine nucleotide-binding protein G(i) subunit alpha-2	Swiss-Prot	GNAI2	1.0	['hsa04540']	KEGG_2019_Human						
340	P04839	Cytochrome b-245 heavy chain	Swiss-Prot	CYBB	1.0	['hsa05140']	KEGG_2019_Human						
341	P04350	Tubulin beta-4A chain	Swiss-Prot	TUBB4A	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
342	P04234	T-cell surface glycoprotein CD3 delta chain	Swiss-Prot	CD3D	1.0	['hsa04640']	KEGG_2019_Human						
343	P04141	Granulocyte-macrophage colony-stimulating factor	Swiss-Prot	CSF2	1.0	['hsa04640']	KEGG_2019_Human						
344	P04085	Platelet-derived growth factor subunit A	Swiss-Prot	PDGFA	1.0	['hsa04540']	KEGG_2019_Human						
345	P04053	DNA nucleotidylexotransferase	Swiss-Prot	DNTT	1.0	['hsa04640']	KEGG_2019_Human						
346	P02786	Transferrin receptor protein 1	Swiss-Prot	TFRC	1.0	['hsa04640']	KEGG_2019_Human						
347	O95832	Claudin-1	Swiss-Prot	CLDN1	1.0	['hsa04514']	KEGG_2019_Human						
348	P02724	Glycophorin-A	Swiss-Prot	GYPA	1.0	['hsa04640']	KEGG_2019_Human						
349	P01589	Interleukin-2 receptor subunit alpha	Swiss-Prot	IL2RA	1.0	['hsa04640']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
350	P01588	Erythropoietin	Swiss-Prot	EPO	1.0	['hsa04640']	KEGG_2019_Human						
351	P01308	Insulin	Swiss-Prot	INS	1.0	['hsa04930']	KEGG_2019_Human						
352	P01137	Transforming growth factor beta-1 proprotein	Swiss-Prot	TGFB1	1.0	['hsa05140']	KEGG_2019_Human	3.0	[' WP3859', ' WP2328', ' WP2853']	WikiPathways_2019_Human			
353	P01133	Pro-epidermal growth factor	Swiss-Prot	EGF	1.0	['hsa04540']	KEGG_2019_Human						
354	P01127	Platelet-derived growth factor subunit B	Swiss-Prot	PDGFB	1.0	['hsa04540']	KEGG_2019_Human						
355	P01116	GTPase KRas	Swiss-Prot	KRAS	1.0	['hsa04540']	KEGG_2019_Human						
356	P01112	GTPase HRas	Swiss-Prot	HRAS	1.0	['hsa04540']	KEGG_2019_Human						
357	P01111	GTPase NRas	Swiss-Prot	NRAS	1.0	['hsa04540']	KEGG_2019_Human						
358	P01100	Proto-oncogene c-Fos	Swiss-Prot	FOS	1.0	['hsa05140']	KEGG_2019_Human						
359	P01024	Complement C3	Swiss-Prot	C3	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
360	P00533	Epidermal growth factor receptor	Swiss-Prot	EGFR	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP4217']	WikiPathways_2019_Human			
361	P06213	Insulin receptor	Swiss-Prot	INSR	1.0	['hsa04930']	KEGG_2019_Human						
362	P06241	Tyrosine-protein kinase Fyn	Swiss-Prot	FYN	1.0	['hsa05416']	KEGG_2019_Human						
363	P06493	Cyclin-dependent kinase 1	Swiss-Prot	CDK1	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2446']	WikiPathways_2019_Human			
364	P06734	Low affinity immunoglobulin epsilon Fc receptor	Swiss-Prot	FCER2	1.0	['hsa04640']	KEGG_2019_Human						
365	P11049	Leukocyte antigen CD37	Swiss-Prot	CD37	1.0	['hsa04640']	KEGG_2019_Human						
366	P10721	Mast/stem cell growth factor receptor Kit	Swiss-Prot	KIT	1.0	['hsa04640']	KEGG_2019_Human						
367	P10600	Transforming growth factor beta-3 proprotein	Swiss-Prot	TGFB3	1.0	['hsa05140']	KEGG_2019_Human						
368	P10586	Receptor-type tyrosine-protein phosphatase F	Swiss-Prot	PTPRF	1.0	['hsa04514']	KEGG_2019_Human						
369	P10144	Granzyme B	Swiss-Prot	GZMB	1.0	['hsa05330']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
370	P0DPH7	Tubulin alpha-3C chain	Swiss-Prot	TUBA3C	1.0	['hsa04540']	KEGG_2019_Human						
371	P09919	Granulocyte colony-stimulating factor	Swiss-Prot	CSF3	1.0	['hsa04640']	KEGG_2019_Human						
372	P09884	DNA polymerase alpha catalytic subunit	Swiss-Prot	POLA1	1.0	['hsa03030']	KEGG_2019_Human	2.0	[' WP466', ' WP2446']	WikiPathways_2019_Human	9.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002', 'R-HSA-180786', 'R-HSA-174411', 'R-HSA-69091', 'R-HSA-69109']	Reactome_2016
373	P09693	T-cell surface glycoprotein CD3 gamma chain	Swiss-Prot	CD3G	1.0	['hsa04640']	KEGG_2019_Human						
374	P09619	Platelet-derived growth factor receptor beta	Swiss-Prot	PDGFRB	1.0	['hsa04540']	KEGG_2019_Human						
375	P09603	Macrophage colony-stimulating factor 1	Swiss-Prot	CSF1	1.0	['hsa04640']	KEGG_2019_Human						
376	P09564	T-cell antigen CD7	Swiss-Prot	CD7	1.0	['hsa04640']	KEGG_2019_Human						
377	P08887	Interleukin-6 receptor subunit alpha	Swiss-Prot	IL6R	1.0	['hsa04640']	KEGG_2019_Human						
378	P08754	Guanine nucleotide-binding protein G(i) subunit alpha	Swiss-Prot	GNAI3	1.0	['hsa04540']	KEGG_2019_Human						
379	P08700	Interleukin-3	Swiss-Prot	IL3	1.0	['hsa04640']	KEGG_2019_Human						
380	P08648	Integrin alpha-5	Swiss-Prot	ITGA5	1.0	['hsa04640']	KEGG_2019_Human	2.0	[' WP4217', ' WP2118']	WikiPathways_2019_Human			
381	P08637	Low affinity immunoglobulin gamma Fc region receptor III-A	Swiss-Prot	FCGR3A	1.0	['hsa05140']	KEGG_2019_Human						
382	P08588	Beta-1 adrenergic receptor	Swiss-Prot	ADRB1	1.0	['hsa04540']	KEGG_2019_Human						
383	P08575	Receptor-type tyrosine-protein phosphatase C	Swiss-Prot	PTPRC	1.0	['hsa04514']	KEGG_2019_Human						
384	P08571	Monocyte differentiation antigen CD14	Swiss-Prot	CD14	1.0	['hsa04640']	KEGG_2019_Human						
385	P08514	Integrin alpha-IIb	Swiss-Prot	ITGA2B	1.0	['hsa04640']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
386	P08473	Neprilysin	Swiss-Prot	MME	1.0	['hsa04640']	KEGG_2019_Human						
387	P07766	T-cell surface glycoprotein CD3 epsilon chain	Swiss-Prot	CD3E	1.0	['hsa04640']	KEGG_2019_Human						
388	P07437	Tubulin beta chain	Swiss-Prot	TUBB	1.0	['hsa04540']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human			
389	P07359	Platelet glycoprotein Ib alpha chain	Swiss-Prot	GP1BA	1.0	['hsa04640']	KEGG_2019_Human						
390	P07333	Macrophage colony-stimulating factor 1 receptor	Swiss-Prot	CSF1R	1.0	['hsa04640']	KEGG_2019_Human						
391	P06756	Integrin alpha-V	Swiss-Prot	ITGAV	1.0	['hsa04514']	KEGG_2019_Human	2.0	[' WP4217', ' WP2118']	WikiPathways_2019_Human			
392	P00519	Tyrosine-protein kinase ABL1	Swiss-Prot	ABL1	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2446']	WikiPathways_2019_Human			
393	O95622	Adenylate cyclase type 5	Swiss-Prot	ADCY5	1.0	['hsa04540']	KEGG_2019_Human						
394	P40692	DNA mismatch repair protein Mlh1	Swiss-Prot	MLH1	1.0	['hsa03430']	KEGG_2019_Human						
395	B4DFV1	Protein kinase C	TrEMBL		1.0	['hsa04930']	KEGG_2019_Human						
396	O00487	26S proteasome non-ATPase regulatory subunit 14	Swiss-Prot	PSMD14	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
397	O00459	Phosphatidylinositol 3-kinase regulatory subunit beta	Swiss-Prot	PIK3R2	1.0	['hsa04930']	KEGG_2019_Human	1.0	[' WP4217']	WikiPathways_2019_Human			
398	O00329	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform	Swiss-Prot	PIK3CD	1.0	['hsa04930']	KEGG_2019_Human	2.0	[' WP4481', ' WP4217']	WikiPathways_2019_Human			
399	O00232	26S proteasome non-ATPase regulatory subunit 12	Swiss-Prot	PSMD12	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
400	O00231	26S proteasome non-ATPase regulatory subunit 11	Swiss-Prot	PSMD11	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
401	O00206	Toll-like receptor 4	Swiss-Prot	TLR4	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP4217']	WikiPathways_2019_Human			
402	I1SRC5		TrEMBL		1.0	['hsa04540']	KEGG_2019_Human						
403	F2YGG7	Receptor protein-tyrosine kinase	TrEMBL		1.0	['hsa04540']	KEGG_2019_Human						
404	D3DT10		TrEMBL	PRKACB	1.0	['hsa04540']	KEGG_2019_Human						
405	D3DNV9		TrEMBL	CLDN1	1.0	['hsa04514']	KEGG_2019_Human						
406	C9JDP6	Putative claudin-25	Swiss-Prot	CLDN25	1.0	['hsa04514']	KEGG_2019_Human						
407	B4E359		TrEMBL		1.0	['hsa05140']	KEGG_2019_Human						
408	B4DVM1		TrEMBL		1.0	['hsa04640']	KEGG_2019_Human						
409	B3KWR9	Toll-like receptor	TrEMBL		1.0	['hsa05140']	KEGG_2019_Human						
410	O95500	Claudin-14	Swiss-Prot	CLDN14	1.0	['hsa04514']	KEGG_2019_Human						
411	B3KT21	BH3-interacting domain death agonist	TrEMBL		1.0	['hsa05416']	KEGG_2019_Human						
412	B3KP11		TrEMBL		1.0	['hsa04514']	KEGG_2019_Human						
413	B3GN61		TrEMBL	CDH1	1.0	['hsa04514']	KEGG_2019_Human						
414	B2RCH4		TrEMBL		1.0	['hsa04514']	KEGG_2019_Human						
415	B2R773		TrEMBL		1.0	['hsa04930']	KEGG_2019_Human						
416	A8K4I1		TrEMBL		1.0	['hsa04514']	KEGG_2019_Human						
417	A6NM45	Putative claudin-24	Swiss-Prot	CLDN24	1.0	['hsa04514']	KEGG_2019_Human						
418	A6NHL2	Tubulin alpha chain-like 3	Swiss-Prot	TUBAL3	1.0	['hsa04540']	KEGG_2019_Human						
419	A5LHX3	Proteasome subunit beta type-11	Swiss-Prot	PSMB11	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
420	A0A384P5Q5	Adenylate cyclase	TrEMBL		1.0	['hsa04540']	KEGG_2019_Human						
421	A0A0S2Z4A5	DNA replication licensing factor MCM7	TrEMBL	MCM7	1.0	['hsa03030']	KEGG_2019_Human						
422	A0A0S2Z3H8		TrEMBL	GNAS	1.0	['hsa04540']	KEGG_2019_Human						
423	A0A024RDA3		TrEMBL	SGCB	1.0	['hsa05416']	KEGG_2019_Human						
424	O00501	Claudin-5	Swiss-Prot	CLDN5	1.0	['hsa04514']	KEGG_2019_Human						
425	O00555	Voltage-dependent P/Q-type calcium channel subunit alpha-1A	Swiss-Prot	CACNA1A	1.0	['hsa04930']	KEGG_2019_Human						
426	O14493	Claudin-4	Swiss-Prot	CLDN4	1.0	['hsa04514']	KEGG_2019_Human						
427	O14508	Suppressor of cytokine signaling 2	Swiss-Prot	SOCS2	1.0	['hsa04930']	KEGG_2019_Human						
428	O95484	Claudin-9	Swiss-Prot	CLDN9	1.0	['hsa04514']	KEGG_2019_Human						
429	O95471	Claudin-7	Swiss-Prot	CLDN7	1.0	['hsa04514']	KEGG_2019_Human						
430	O95297	Myelin protein zero-like protein 1	Swiss-Prot	MPZL1	1.0	['hsa04514']	KEGG_2019_Human						
431	O94856	Neurofascin	Swiss-Prot	NFASC	1.0	['hsa04514']	KEGG_2019_Human						
432	O75792	Ribonuclease H2 subunit A	Swiss-Prot	RNASEH2A	1.0	['hsa03030']	KEGG_2019_Human						
433	O75508	Claudin-11	Swiss-Prot	CLDN11	1.0	['hsa04514']	KEGG_2019_Human						
434	O75144	ICOS ligand	Swiss-Prot	ICOSLG	1.0	['hsa04514']	KEGG_2019_Human						
435	O75056	Syndecan-3	Swiss-Prot	SDC3	1.0	['hsa04514']	KEGG_2019_Human						
436	O75015	Low affinity immunoglobulin gamma Fc region receptor III-B	Swiss-Prot	FCGR3B	1.0	['hsa05140']	KEGG_2019_Human						
437	O60930	Ribonuclease H1	Swiss-Prot	RNASEH1	1.0	['hsa03030']	KEGG_2019_Human						
438	O60674	Tyrosine-protein kinase JAK2	Swiss-Prot	JAK2	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP2857']	WikiPathways_2019_Human			
439	O60603	Toll-like receptor 2	Swiss-Prot	TLR2	1.0	['hsa05140']	KEGG_2019_Human						
440	O60503	Adenylate cyclase type 9	Swiss-Prot	ADCY9	1.0	['hsa04540']	KEGG_2019_Human						
441	O60266	Adenylate cyclase type 3	Swiss-Prot	ADCY3	1.0	['hsa04540']	KEGG_2019_Human						
442	O43497	Voltage-dependent T-type calcium channel subunit alpha-1G	Swiss-Prot	CACNA1G	1.0	['hsa04930']	KEGG_2019_Human						
443	O43432	Eukaryotic translation initiation factor 4 gamma 3	Swiss-Prot	EIF4G3	1.0	['hsa05416']	KEGG_2019_Human						
444	O43318	Mitogen-activated protein kinase kinase kinase 7	Swiss-Prot	MAP3K7	1.0	['hsa05140']	KEGG_2019_Human						
445	O43306	Adenylate cyclase type 6	Swiss-Prot	ADCY6	1.0	['hsa04540']	KEGG_2019_Human						
446	O43242	26S proteasome non-ATPase regulatory subunit 3	Swiss-Prot	PSMD3	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
447	O15551	Claudin-3	Swiss-Prot	CLDN3	1.0	['hsa04514']	KEGG_2019_Human						
448	O15524	Suppressor of cytokine signaling 1	Swiss-Prot	SOCS1	1.0	['hsa04930']	KEGG_2019_Human						
449	O15394	Neural cell adhesion molecule 2	Swiss-Prot	NCAM2	1.0	['hsa04514']	KEGG_2019_Human						
450	O15264	Mitogen-activated protein kinase 13	Swiss-Prot	MAPK13	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP2446']	WikiPathways_2019_Human			
451	O14920	Inhibitor of nuclear factor kappa-B kinase subunit beta	Swiss-Prot	IKBKB	1.0	['hsa04930']	KEGG_2019_Human	1.0	[' WP4481']	WikiPathways_2019_Human			
452	O14818	Proteasome subunit alpha type-7	Swiss-Prot	PSMA7	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
453	O14654	Insulin receptor substrate 4	Swiss-Prot	IRS4	1.0	['hsa04930']	KEGG_2019_Human						
454	O14543	Suppressor of cytokine signaling 3	Swiss-Prot	SOCS3	1.0	['hsa04930']	KEGG_2019_Human	1.0	[' WP4217']	WikiPathways_2019_Human			
455	P11168	Solute carrier family 2, facilitated glucose transporter member 2	Swiss-Prot	SLC2A2	1.0	['hsa04930']	KEGG_2019_Human						
456	P11532	Dystrophin	Swiss-Prot	DMD	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
457	P11836	B-lymphocyte antigen CD20	Swiss-Prot	MS4A1	1.0	['hsa04640']	KEGG_2019_Human						
458	P26006	Integrin alpha-3	Swiss-Prot	ITGA3	1.0	['hsa04640']	KEGG_2019_Human	2.0	[' WP4217', ' WP2118']	WikiPathways_2019_Human			
459	P28335	5-hydroxytryptamine receptor 2C	Swiss-Prot	HTR2C	1.0	['hsa04540']	KEGG_2019_Human						
460	P28223	5-hydroxytryptamine receptor 2A	Swiss-Prot	HTR2A	1.0	['hsa04540']	KEGG_2019_Human						
461	P28074	Proteasome subunit beta type-5	Swiss-Prot	PSMB5	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
462	P28072	Proteasome subunit beta type-6	Swiss-Prot	PSMB6	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
463	P28070	Proteasome subunit beta type-4	Swiss-Prot	PSMB4	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
464	P28066	Proteasome subunit alpha type-5	Swiss-Prot	PSMA5	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
465	P28065	Proteasome subunit beta type-9	Swiss-Prot	PSMB9	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
466	P28062	Proteasome subunit beta type-8	Swiss-Prot	PSMB8	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
467	P27986	Phosphatidylinositol 3-kinase regulatory subunit alpha	Swiss-Prot	PIK3R1	1.0	['hsa04930']	KEGG_2019_Human	1.0	[' WP4217']	WikiPathways_2019_Human			
468	P27930	Interleukin-1 receptor type 2	Swiss-Prot	IL1R2	1.0	['hsa04640']	KEGG_2019_Human						
469	P26951	Interleukin-3 receptor subunit alpha	Swiss-Prot	IL3RA	1.0	['hsa04640']	KEGG_2019_Human						
470	P26012	Integrin beta-8	Swiss-Prot	ITGB8	1.0	['hsa04514']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
471	P26010	Integrin beta-7	Swiss-Prot	ITGB7	1.0	['hsa04514']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
472	P25963	NF-kappa-B inhibitor alpha	Swiss-Prot	NFKBIA	1.0	['hsa05140']	KEGG_2019_Human	1.0	[' WP4481']	WikiPathways_2019_Human			
473	P12318	Low affinity immunoglobulin gamma Fc region receptor II-a	Swiss-Prot	FCGR2A	1.0	['hsa05140']	KEGG_2019_Human						
474	P25789	Proteasome subunit alpha type-4	Swiss-Prot	PSMA4	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
475	P25788	Proteasome subunit alpha type-3	Swiss-Prot	PSMA3	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
476	P25787	Proteasome subunit alpha type-2	Swiss-Prot	PSMA2	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
477	P25786	Proteasome subunit alpha type-1	Swiss-Prot	PSMA1	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
478	P25445	Tumor necrosis factor receptor superfamily member 6	Swiss-Prot	FAS	1.0	['hsa05330']	KEGG_2019_Human	1.0	[' WP2328']	WikiPathways_2019_Human			
479	P25391	Laminin subunit alpha-1	Swiss-Prot	LAMA1	1.0	['hsa05416']	KEGG_2019_Human						
480	P25205	DNA replication licensing factor MCM3	Swiss-Prot	MCM3	1.0	['hsa03030']	KEGG_2019_Human	2.0	[' WP466', ' WP2446']	WikiPathways_2019_Human	5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002']	Reactome_2016
481	P25189	Myelin protein P0	Swiss-Prot	MPZ	1.0	['hsa04514']	KEGG_2019_Human						
482	P25063	Signal transducer CD24	Swiss-Prot	CD24	1.0	['hsa04640']	KEGG_2019_Human						
483	P24394	Interleukin-4 receptor subunit alpha	Swiss-Prot	IL4R	1.0	['hsa04640']	KEGG_2019_Human						
484	P24385	G1/S-specific cyclin-D1	Swiss-Prot	CCND1	1.0	['hsa05416']	KEGG_2019_Human	2.0	[' WP2446', ' WP2857']	WikiPathways_2019_Human	1.0	['R-HSA-69242']	Reactome_2016
485	P24043	Laminin subunit alpha-2	Swiss-Prot	LAMA2	1.0	['hsa05416']	KEGG_2019_Human	1.0	[' WP2118']	WikiPathways_2019_Human			
486	P23458	Tyrosine-protein kinase JAK1	Swiss-Prot	JAK1	1.0	['hsa05140']	KEGG_2019_Human						
487	P28827	Receptor-type tyrosine-protein phosphatase mu	Swiss-Prot	PTPRM	1.0	['hsa04514']	KEGG_2019_Human						
488	P28907	ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1	Swiss-Prot	CD38	1.0	['hsa04640']	KEGG_2019_Human						
489	P29016	T-cell surface glycoprotein CD1b	Swiss-Prot	CD1B	1.0	['hsa04640']	KEGG_2019_Human						
490	P29017	T-cell surface glycoprotein CD1c	Swiss-Prot	CD1C	1.0	['hsa04640']	KEGG_2019_Human						
491	P40306	Proteasome subunit beta type-10	Swiss-Prot	PSMB10	1.0	['hsa03050']	KEGG_2019_Human				4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
492	P40225	Thrombopoietin	Swiss-Prot	THPO	1.0	['hsa04640']	KEGG_2019_Human						
493	P40197	Platelet glycoprotein V	Swiss-Prot	GP5	1.0	['hsa04640']	KEGG_2019_Human						
494	P40145	Adenylate cyclase type 8	Swiss-Prot	ADCY8	1.0	['hsa04540']	KEGG_2019_Human						
495	P39748	Flap endonuclease 1	Swiss-Prot	FEN1	1.0	['hsa03030']	KEGG_2019_Human				5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-180786']	Reactome_2016
496	P38484	Interferon gamma receptor 2	Swiss-Prot	IFNGR2	1.0	['hsa05140']	KEGG_2019_Human						
497	P36888	Receptor-type tyrosine-protein kinase FLT3	Swiss-Prot	FLT3	1.0	['hsa04640']	KEGG_2019_Human						
498	P36507	Dual specificity mitogen-activated protein kinase kinase 2	Swiss-Prot	MAP2K2	1.0	['hsa04540']	KEGG_2019_Human						
499	P35998	26S proteasome regulatory subunit 7	Swiss-Prot	PSMC2	1.0	['hsa03050']	KEGG_2019_Human	1.0	[' WP2359']	WikiPathways_2019_Human	4.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69002']	Reactome_2016
500	P35568	Insulin receptor substrate 1	Swiss-Prot	IRS1	1.0	['hsa04930']	KEGG_2019_Human						
501	P35557	Hexokinase-4	Swiss-Prot	GCK	1.0	['hsa04930']	KEGG_2019_Human						
502	P35354	Prostaglandin G/H synthase 2	Swiss-Prot	PTGS2	1.0	['hsa05140']	KEGG_2019_Human						
503	P35228	Nitric oxide synthase, inducible	Swiss-Prot	NOS2	1.0	['hsa05140']	KEGG_2019_Human						
504	P34741	Syndecan-2	Swiss-Prot	SDC2	1.0	['hsa04514']	KEGG_2019_Human						
505	P33993	DNA replication licensing factor MCM7	Swiss-Prot	MCM7	1.0	['hsa03030']	KEGG_2019_Human	2.0	[' WP466', ' WP2446']	WikiPathways_2019_Human	5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002']	Reactome_2016
506	P33992	DNA replication licensing factor MCM5	Swiss-Prot	MCM5	1.0	['hsa03030']	KEGG_2019_Human	1.0	[' WP466']	WikiPathways_2019_Human	5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002']	Reactome_2016
507	P33991	DNA replication licensing factor MCM4	Swiss-Prot	MCM4	1.0	['hsa03030']	KEGG_2019_Human	2.0	[' WP466', ' WP2446']	WikiPathways_2019_Human	5.0	['R-HSA-69239', 'R-HSA-69306', 'R-HSA-69242', 'R-HSA-69190', 'R-HSA-69002']	Reactome_2016
508	P33402	Guanylate cyclase soluble subunit alpha-2	Swiss-Prot	GUCY1A2	1.0	['hsa04540']	KEGG_2019_Human						
509	P33151	Cadherin-5	Swiss-Prot	CDH5	1.0	['hsa04514']	KEGG_2019_Human						
510	P32942	Intercellular adhesion molecule 3	Swiss-Prot	ICAM3	1.0	['hsa04514']	KEGG_2019_Human	1.0	[' WP4217']	WikiPathways_2019_Human			
511	P32004	Neural cell adhesion molecule L1	Swiss-Prot	L1CAM	1.0	['hsa04514']	KEGG_2019_Human						
