	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
267	Q14240	Eukaryotic initiation factor 4A-II	Swiss-Prot	EIF4A2	1.0	['hsa03013']	KEGG_2019_Human	1.0	[' WP107']	WikiPathways_2019_Human	2.0	['R-HSA-156827', 'R-HSA-72706']	Reactome_2016
268	Q14457	Beclin-1	Swiss-Prot	BECN1	1.0	['hsa05016']	KEGG_2019_Human						
269	Q14571	Inositol 1,4,5-trisphosphate receptor type 2	Swiss-Prot	ITPR2	1.0	['hsa05010']	KEGG_2019_Human						
270	Q14573	Inositol 1,4,5-trisphosphate receptor type 3	Swiss-Prot	ITPR3	1.0	['hsa05010']	KEGG_2019_Human						
271	Q14692	Ribosome biogenesis protein BMS1 homolog	Swiss-Prot	BMS1	1.0	['hsa03008']	KEGG_2019_Human						
272	Q14957	Glutamate receptor ionotropic, NMDA 2C	Swiss-Prot	GRIN2C	1.0	['hsa05010']	KEGG_2019_Human						
273	Q14974	Importin subunit beta-1	Swiss-Prot	KPNB1	1.0	['hsa03013']	KEGG_2019_Human						
274	Q15061	WD repeat-containing protein 43	Swiss-Prot	WDR43	1.0	['hsa03008']	KEGG_2019_Human						
275	Q15078	Cyclin-dependent kinase 5 activator 1	Swiss-Prot	CDK5R1	1.0	['hsa05010']	KEGG_2019_Human						
276	Q15181	Inorganic pyrophosphatase	Swiss-Prot	PPA1	1.0	['hsa00190']	KEGG_2019_Human						
277	Q15269	Periodic tryptophan protein 2 homolog	Swiss-Prot	PWP2	1.0	['hsa03008']	KEGG_2019_Human						
278	Q15287	RNA-binding protein with serine-rich domain 1	Swiss-Prot	RNPS1	1.0	['hsa03013']	KEGG_2019_Human						
279	Q15349	Ribosomal protein S6 kinase alpha-2	Swiss-Prot	RPS6KA2	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP477']	WikiPathways_2019_Human			
280	Q15382	GTP-binding protein Rheb	Swiss-Prot	RHEB	1.0	['hsa04714']	KEGG_2019_Human						
281	Q53GA5		TrEMBL		1.0	['hsa05016']	KEGG_2019_Human						
282	Q59ES2		TrEMBL		1.0	['hsa05010']	KEGG_2019_Human						
283	Q59GJ6	Methylenetetrahydrofolate reductase	TrEMBL		1.0	['hsa00670']	KEGG_2019_Human						
284	Q6UXS9	Inactive caspase-12	Swiss-Prot	CASP12	1.0	['hsa05010']	KEGG_2019_Human						
285	Q6ZR08	Dynein heavy chain 12, axonemal	Swiss-Prot	DNAH12	1.0	['hsa05016']	KEGG_2019_Human						
286	Q71U36	Tubulin alpha-1A chain	Swiss-Prot	TUBA1A	1.0	['hsa05016']	KEGG_2019_Human						
287	Q7L576	Cytoplasmic FMR1-interacting protein 1	Swiss-Prot	CYFIP1	1.0	['hsa03013']	KEGG_2019_Human						
288	Q7L592	Protein arginine methyltransferase NDUFAF7, mitochondrial	Swiss-Prot	NDUFAF7	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP4324']	WikiPathways_2019_Human			
289	Q7LBC6	Lysine-specific demethylase 3B	Swiss-Prot	KDM3B	1.0	['hsa04714']	KEGG_2019_Human						
290	Q7Z2Z2	Elongation factor-like GTPase 1	Swiss-Prot	EFL1	1.0	['hsa03008']	KEGG_2019_Human						
291	Q7Z3B4	Nucleoporin p54	Swiss-Prot	NUP54	1.0	['hsa03013']	KEGG_2019_Human						
292	Q7Z5Y6	Bone morphogenetic protein 8A	Swiss-Prot	BMP8A	1.0	['hsa04714']	KEGG_2019_Human						
293	Q7Z7A3	Cytoplasmic tRNA 2-thiolation protein 1	Swiss-Prot	CTU1	1.0	['hsa04122']	KEGG_2019_Human						
294	Q86V24	Adiponectin receptor protein 2	Swiss-Prot	ADIPOR2	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
295	Q86V81	THO complex subunit 4	Swiss-Prot	ALYREF	1.0	['hsa03013']	KEGG_2019_Human						
296	Q86W42	THO complex subunit 6 homolog	Swiss-Prot	THOC6	1.0	['hsa03013']	KEGG_2019_Human						
297	Q86WW8	Cytochrome c oxidase assembly factor 5	Swiss-Prot	COA5	1.0	['hsa04714']	KEGG_2019_Human						
298	Q86XF0	Dihydrofolate reductase 2, mitochondrial	Swiss-Prot	DHFR2	1.0	['hsa00670']	KEGG_2019_Human						
299	Q86Z14	Beta-klotho	Swiss-Prot	KLB	1.0	['hsa04714']	KEGG_2019_Human						
300	Q8IVF4	Dynein heavy chain 10, axonemal	Swiss-Prot	DNAH10	1.0	['hsa05016']	KEGG_2019_Human						
301	Q8IWA0	WD repeat-containing protein 75	Swiss-Prot	WDR75	1.0	['hsa03008']	KEGG_2019_Human						
302	Q6ZNE5	Beclin 1-associated autophagy-related key regulator	Swiss-Prot	ATG14	1.0	['hsa05016']	KEGG_2019_Human						
303	Q6UB35	Monofunctional C1-tetrahydrofolate synthase, mitochondrial	Swiss-Prot	MTHFD1L	1.0	['hsa00670']	KEGG_2019_Human						
304	Q5BJF5	Serine hydroxymethyltransferase	TrEMBL	SHMT2	1.0	['hsa00670']	KEGG_2019_Human						
305	Q6STE5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3	Swiss-Prot	SMARCD3	1.0	['hsa04714']	KEGG_2019_Human						
306	Q5JQF8	Polyadenylate-binding protein 1-like 2	Swiss-Prot	PABPC1L2A	1.0	['hsa03013']	KEGG_2019_Human						
307	Q5JTJ3	Cytochrome c oxidase assembly factor 6 homolog	Swiss-Prot	COA6	1.0	['hsa04714']	KEGG_2019_Human						
308	Q5MNZ9	WD repeat domain phosphoinositide-interacting protein 1	Swiss-Prot	WIPI1	1.0	['hsa05016']	KEGG_2019_Human						
309	Q5RI15	Cytochrome c oxidase assembly protein COX20, mitochondrial	Swiss-Prot	COX20	1.0	['hsa04714']	KEGG_2019_Human						
310	Q5S007	Leucine-rich repeat serine/threonine-protein kinase 2	Swiss-Prot	LRRK2	1.0	['hsa05012']	KEGG_2019_Human						
311	Q5SRE5	Nucleoporin NUP188 homolog	Swiss-Prot	NUP188	1.0	['hsa03013']	KEGG_2019_Human						
312	Q5TAP6	U3 small nucleolar RNA-associated protein 14 homolog C	Swiss-Prot	UTP14C	1.0	['hsa03008']	KEGG_2019_Human						
313	Q5TEU4	Arginine-hydroxylase NDUFAF5, mitochondrial	Swiss-Prot	NDUFAF5	1.0	['hsa04714']	KEGG_2019_Human						
314	Q5U091		TrEMBL	NRAS	1.0	['hsa04714']	KEGG_2019_Human						
315	Q5V9X9		TrEMBL	CACNA1C	1.0	['hsa05010']	KEGG_2019_Human						
316	Q5VU65	Nuclear pore membrane glycoprotein 210-like	Swiss-Prot	NUP210L	1.0	['hsa03013']	KEGG_2019_Human						
317	Q6EEV6	Small ubiquitin-related modifier 4	Swiss-Prot	SUMO4	1.0	['hsa03013']	KEGG_2019_Human						
318	Q6I9Y2	THO complex subunit 7 homolog	Swiss-Prot	THOC7	1.0	['hsa03013']	KEGG_2019_Human						
319	Q6P3U7		TrEMBL	RXRA	1.0	['hsa04932']	KEGG_2019_Human						
320	Q6P597	Kinesin light chain 3	Swiss-Prot	KLC3	1.0	['hsa05016']	KEGG_2019_Human						
321	Q92569	Phosphatidylinositol 3-kinase regulatory subunit gamma	Swiss-Prot	PIK3R3	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
322	Q6SJ96	TATA box-binding protein-like protein 2	Swiss-Prot	TBPL2	1.0	['hsa05016']	KEGG_2019_Human						
323	Q92542	Nicastrin	Swiss-Prot	NCSTN	1.0	['hsa05010']	KEGG_2019_Human						
324	Q96PN6	Adenylate cyclase type 10	Swiss-Prot	ADCY10	1.0	['hsa04714']	KEGG_2019_Human						
325	Q92574	Hamartin	Swiss-Prot	TSC1	1.0	['hsa04714']	KEGG_2019_Human						
326	Q9P032	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4	Swiss-Prot	NDUFAF4	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP4324']	WikiPathways_2019_Human			
327	Q9NRG9	Aladin	Swiss-Prot	AAAS	1.0	['hsa03013']	KEGG_2019_Human						
328	Q9NRR4	Ribonuclease 3	Swiss-Prot	DROSHA	1.0	['hsa03008']	KEGG_2019_Human						
329	Q9NSA1	Fibroblast growth factor 21	Swiss-Prot	FGF21	1.0	['hsa04714']	KEGG_2019_Human						
330	Q9NSJ5		TrEMBL	DKFZp761J032	1.0	['hsa05016']	KEGG_2019_Human						
331	Q9NSK0	Kinesin light chain 4	Swiss-Prot	KLC4	1.0	['hsa05016']	KEGG_2019_Human						
332	Q9NU22	Midasin	Swiss-Prot	MDN1	1.0	['hsa03008']	KEGG_2019_Human						
333	Q9NV31	U3 small nucleolar ribonucleoprotein protein IMP3	Swiss-Prot	IMP3	1.0	['hsa03008']	KEGG_2019_Human						
334	Q9NVN8	Guanine nucleotide-binding protein-like 3-like protein	Swiss-Prot	GNL3L	1.0	['hsa03008']	KEGG_2019_Human						
335	Q9NW13	RNA-binding protein 28	Swiss-Prot	RBM28	1.0	['hsa03008']	KEGG_2019_Human						
336	Q9NWB7	Intraflagellar transport protein 57 homolog	Swiss-Prot	IFT57	1.0	['hsa05016']	KEGG_2019_Human						
337	Q9NWZ8	Gem-associated protein 8	Swiss-Prot	GEMIN8	1.0	['hsa03013']	KEGG_2019_Human						
338	Q9NX24	H/ACA ribonucleoprotein complex subunit 2	Swiss-Prot	NHP2	1.0	['hsa03008']	KEGG_2019_Human						
339	Q9NY12	H/ACA ribonucleoprotein complex subunit 1	Swiss-Prot	GAR1	1.0	['hsa03008']	KEGG_2019_Human						
340	Q9NY65	Tubulin alpha-8 chain	Swiss-Prot	TUBA8	1.0	['hsa05016']	KEGG_2019_Human						
341	Q9NYC9	Dynein heavy chain 9, axonemal	Swiss-Prot	DNAH9	1.0	['hsa05016']	KEGG_2019_Human						
342	Q9NYH9	U3 small nucleolar RNA-associated protein 6 homolog	Swiss-Prot	UTP6	1.0	['hsa03008']	KEGG_2019_Human						
343	Q9NYJ1	Cytochrome c oxidase assembly factor 4 homolog, mitochondrial	Swiss-Prot	COA4	1.0	['hsa04714']	KEGG_2019_Human						
344	Q9NZ32	Actin-related protein 10	Swiss-Prot	ACTR10	1.0	['hsa05016']	KEGG_2019_Human						
345	Q9NZ42	Gamma-secretase subunit PEN-2	Swiss-Prot	PSENEN	1.0	['hsa05010']	KEGG_2019_Human						
346	Q9NR50	Translation initiation factor eIF-2B subunit gamma	Swiss-Prot	EIF2B3	1.0	['hsa03013']	KEGG_2019_Human	1.0	[' WP107']	WikiPathways_2019_Human			
347	Q9NQC3	Reticulon-4	Swiss-Prot	RTN4	1.0	['hsa05010']	KEGG_2019_Human						
348	Q9NPE3	H/ACA ribonucleoprotein complex subunit 3	Swiss-Prot	NOP10	1.0	['hsa03008']	KEGG_2019_Human						
349	Q9H6R4	Nucleolar protein 6	Swiss-Prot	NOL6	1.0	['hsa03008']	KEGG_2019_Human						
350	Q9H0D6	5'-3' exoribonuclease 2	Swiss-Prot	XRN2	1.0	['hsa03008']	KEGG_2019_Human						
351	Q9H1J1	Regulator of nonsense transcripts 3A	Swiss-Prot	UPF3A	1.0	['hsa03013']	KEGG_2019_Human						
352	Q9H2U2	Inorganic pyrophosphatase 2, mitochondrial	Swiss-Prot	PPA2	1.0	['hsa00190']	KEGG_2019_Human						
353	Q9H307	Pinin	Swiss-Prot	PNN	1.0	['hsa03013']	KEGG_2019_Human						
354	Q9H361	Polyadenylate-binding protein 3	Swiss-Prot	PABPC3	1.0	['hsa03013']	KEGG_2019_Human						
355	Q9H4B7	Tubulin beta-1 chain	Swiss-Prot	TUBB1	1.0	['hsa05016']	KEGG_2019_Human						
356	Q9H583	HEAT repeat-containing protein 1	Swiss-Prot	HEATR1	1.0	['hsa03008']	KEGG_2019_Human						
357	Q9H633	Ribonuclease P protein subunit p21	Swiss-Prot	RPP21	1.0	['hsa03013']	KEGG_2019_Human						
358	Q9H777	Zinc phosphodiesterase ELAC protein 1	Swiss-Prot	ELAC1	1.0	['hsa03013']	KEGG_2019_Human						
359	Q9NP71	Carbohydrate-responsive element-binding protein	Swiss-Prot	MLXIPL	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
360	Q9H814	Phosphorylated adapter RNA export protein	Swiss-Prot	PHAX	1.0	['hsa03013']	KEGG_2019_Human						
361	Q9H840	Gem-associated protein 7	Swiss-Prot	GEMIN7	1.0	['hsa03013']	KEGG_2019_Human						
362	Q9H903	Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2	Swiss-Prot	MTHFD2L	1.0	['hsa00670']	KEGG_2019_Human						
363	Q9HAP2	MLX-interacting protein	Swiss-Prot	MLXIP	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
364	Q9HAV4	Exportin-5	Swiss-Prot	XPO5	1.0	['hsa03013']	KEGG_2019_Human						
365	Q9HAZ2	Histone-lysine N-methyltransferase PRDM16	Swiss-Prot	PRDM16	1.0	['hsa04714']	KEGG_2019_Human						
366	Q9HBG4	V-type proton ATPase 116 kDa subunit a isoform 4	Swiss-Prot	ATP6V0A4	1.0	['hsa00190']	KEGG_2019_Human						
367	Q9HC62	Sentrin-specific protease 2	Swiss-Prot	SENP2	1.0	['hsa03013']	KEGG_2019_Human						
368	Q9NZT1	Calmodulin-like protein 5	Swiss-Prot	CALML5	1.0	['hsa05010']	KEGG_2019_Human						
369	Q9P0S2	Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial	Swiss-Prot	COX16	1.0	['hsa04714']	KEGG_2019_Human						
370	Q9H0A0	RNA cytidine acetyltransferase	Swiss-Prot	NAT10	1.0	['hsa03008']	KEGG_2019_Human						
371	Q9P225	Dynein heavy chain 2, axonemal	Swiss-Prot	DNAH2	1.0	['hsa05016']	KEGG_2019_Human						
372	Q9Y375	Complex I intermediate-associated protein 30, mitochondrial	Swiss-Prot	NDUFAF1	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP4324']	WikiPathways_2019_Human			
373	Q9Y385	Ubiquitin-conjugating enzyme E2 J1	Swiss-Prot	UBE2J1	1.0	['hsa05012']	KEGG_2019_Human						
374	Q9Y3A4	Ribosomal RNA-processing protein 7 homolog A	Swiss-Prot	RRP7A	1.0	['hsa03008']	KEGG_2019_Human						
375	Q9Y3A5	Ribosome maturation protein SBDS	Swiss-Prot	SBDS	1.0	['hsa03008']	KEGG_2019_Human						
376	Q9Y3B8	Oligoribonuclease, mitochondrial	Swiss-Prot	REXO2	1.0	['hsa03008']	KEGG_2019_Human						
377	Q9Y3D8	Adenylate kinase isoenzyme 6	Swiss-Prot	AK6	1.0	['hsa03008']	KEGG_2019_Human						
378	Q9Y3F4	Serine-threonine kinase receptor-associated protein	Swiss-Prot	STRAP	1.0	['hsa03013']	KEGG_2019_Human						
379	Q9Y487	V-type proton ATPase 116 kDa subunit a isoform 2	Swiss-Prot	ATP6V0A2	1.0	['hsa00190']	KEGG_2019_Human						
380	Q9Y4C1	Lysine-specific demethylase 3A	Swiss-Prot	KDM3A	1.0	['hsa04714']	KEGG_2019_Human						
381	Q9Y4H2	Insulin receptor substrate 2	Swiss-Prot	IRS2	1.0	['hsa04932']	KEGG_2019_Human	2.0	[' WP4396', ' WP585']	WikiPathways_2019_Human			
382	Q9Y4P8	WD repeat domain phosphoinositide-interacting protein 2	Swiss-Prot	WIPI2	1.0	['hsa05016']	KEGG_2019_Human						
383	Q9Y5J1	U3 small nucleolar RNA-associated protein 18 homolog	Swiss-Prot	UTP18	1.0	['hsa03008']	KEGG_2019_Human						
384	Q9Y5K8	V-type proton ATPase subunit D	Swiss-Prot	ATP6V1D	1.0	['hsa00190']	KEGG_2019_Human						
385	Q9Y5S9	RNA-binding protein 8A	Swiss-Prot	RBM8A	1.0	['hsa03013']	KEGG_2019_Human						
386	Q9Y5Z0	Beta-secretase 2	Swiss-Prot	BACE2	1.0	['hsa05010']	KEGG_2019_Human						
387	Q9Y697	Cysteine desulfurase, mitochondrial	Swiss-Prot	NFS1	1.0	['hsa04122']	KEGG_2019_Human						
388	Q9Y6A5	Transforming acidic coiled-coil-containing protein 3	Swiss-Prot	TACC3	1.0	['hsa03013']	KEGG_2019_Human						
389	Q9Y6H5	Synphilin-1	Swiss-Prot	SNCAIP	1.0	['hsa05012']	KEGG_2019_Human						
390	V9HW29	Kinesin-like protein	TrEMBL	HEL-S-61	1.0	['hsa05016']	KEGG_2019_Human						
391	Q9Y324	rRNA-processing protein FCF1 homolog	Swiss-Prot	FCF1	1.0	['hsa03008']	KEGG_2019_Human						
392	Q9Y2X3	Nucleolar protein 58	Swiss-Prot	NOP58	1.0	['hsa03008']	KEGG_2019_Human						
393	Q9Y2R0	Cytochrome c oxidase assembly factor 3 homolog, mitochondrial	Swiss-Prot	COA3	1.0	['hsa04714']	KEGG_2019_Human						
394	Q9UJW0	Dynactin subunit 4	Swiss-Prot	DCTN4	1.0	['hsa05016']	KEGG_2019_Human						
395	Q9P2D7	Dynein heavy chain 1, axonemal	Swiss-Prot	DNAH1	1.0	['hsa05016']	KEGG_2019_Human						
396	Q9UBS0	Ribosomal protein S6 kinase beta-2	Swiss-Prot	RPS6KB2	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP477']	WikiPathways_2019_Human			
397	Q9UFH2	Dynein heavy chain 17, axonemal	Swiss-Prot	DNAH17	1.0	['hsa05016']	KEGG_2019_Human						
398	Q9UH92	Max-like protein X	Swiss-Prot	MLX	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
399	Q9UHI6	Probable ATP-dependent RNA helicase DDX20	Swiss-Prot	DDX20	1.0	['hsa03013']	KEGG_2019_Human						
400	Q9UI10	Translation initiation factor eIF-2B subunit delta	Swiss-Prot	EIF2B4	1.0	['hsa03013']	KEGG_2019_Human	1.0	[' WP107']	WikiPathways_2019_Human			
401	Q9UI12	V-type proton ATPase subunit H	Swiss-Prot	ATP6V1H	1.0	['hsa00190']	KEGG_2019_Human						
402	Q9UI46	Dynein intermediate chain 1, axonemal	Swiss-Prot	DNAI1	1.0	['hsa05016']	KEGG_2019_Human						
403	Q9UK32	Ribosomal protein S6 kinase alpha-6	Swiss-Prot	RPS6KA6	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP477']	WikiPathways_2019_Human			
404	Q9Y2P8	RNA 3'-terminal phosphate cyclase-like protein	Swiss-Prot	RCL1	1.0	['hsa03008']	KEGG_2019_Human						
405	Q9UKL0	REST corepressor 1	Swiss-Prot	RCOR1	1.0	['hsa05016']	KEGG_2019_Human						
406	Q9UKU0	Long-chain-fatty-acid--CoA ligase 6	Swiss-Prot	ACSL6	1.0	['hsa04714']	KEGG_2019_Human						
407	Q9UKV3	Apoptotic chromatin condensation inducer in the nucleus	Swiss-Prot	ACIN1	1.0	['hsa03013']	KEGG_2019_Human						
408	Q9UKX7	Nuclear pore complex protein Nup50	Swiss-Prot	NUP50	1.0	['hsa03013']	KEGG_2019_Human						
409	Q9ULC5	Long-chain-fatty-acid--CoA ligase 5	Swiss-Prot	ACSL5	1.0	['hsa04714']	KEGG_2019_Human						
410	Q9ULX3	RNA-binding protein NOB1	Swiss-Prot	NOB1	1.0	['hsa03008']	KEGG_2019_Human						
411	Q9UNX4	WD repeat-containing protein 3	Swiss-Prot	WDR3	1.0	['hsa03008']	KEGG_2019_Human						
412	Q9Y243	RAC-gamma serine/threonine-protein kinase	Swiss-Prot	AKT3	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
413	Q9H0B6	Kinesin light chain 2	Swiss-Prot	KLC2	1.0	['hsa05016']	KEGG_2019_Human						
414	Q9H089	Large subunit GTPase 1 homolog	Swiss-Prot	LSG1	1.0	['hsa03008']	KEGG_2019_Human						
415	Q92618	Zinc finger protein 516	Swiss-Prot	ZNF516	1.0	['hsa04714']	KEGG_2019_Human						
416	Q96LZ3	Calcineurin subunit B type 2	Swiss-Prot	PPP3R2	1.0	['hsa05010']	KEGG_2019_Human						
417	Q96BY7	Autophagy-related protein 2 homolog B	Swiss-Prot	ATG2B	1.0	['hsa05016']	KEGG_2019_Human						
418	Q96CW1	AP-2 complex subunit mu	Swiss-Prot	AP2M1	1.0	['hsa05016']	KEGG_2019_Human						
419	Q96DP5	Methionyl-tRNA formyltransferase, mitochondrial	Swiss-Prot	MTFMT	1.0	['hsa00670']	KEGG_2019_Human						
420	Q96DT5	Dynein heavy chain 11, axonemal	Swiss-Prot	DNAH11	1.0	['hsa05016']	KEGG_2019_Human						
421	Q96DU9	Polyadenylate-binding protein 5	Swiss-Prot	PABPC5	1.0	['hsa03013']	KEGG_2019_Human						
422	Q96EE3	Nucleoporin SEH1	Swiss-Prot	SEH1L	1.0	['hsa03013']	KEGG_2019_Human						
423	Q96F07	Cytoplasmic FMR1-interacting protein 2	Swiss-Prot	CYFIP2	1.0	['hsa03013']	KEGG_2019_Human						
424	Q96F24	Nuclear receptor-binding factor 2	Swiss-Prot	NRBF2	1.0	['hsa05016']	KEGG_2019_Human						
425	Q96FV9	THO complex subunit 1	Swiss-Prot	THOC1	1.0	['hsa03013']	KEGG_2019_Human						
426	Q96G21	U3 small nucleolar ribonucleoprotein protein IMP4	Swiss-Prot	IMP4	1.0	['hsa03008']	KEGG_2019_Human						
427	Q96GE6	Calmodulin-like protein 4	Swiss-Prot	CALML4	1.0	['hsa05010']	KEGG_2019_Human						
428	Q96GM5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1	Swiss-Prot	SMARCD1	1.0	['hsa04714']	KEGG_2019_Human						
429	Q96HA1	Nuclear envelope pore membrane protein POM 121	Swiss-Prot	POM121	1.0	['hsa03013']	KEGG_2019_Human						
430	Q96I36	Cytochrome c oxidase assembly protein COX14	Swiss-Prot	COX14	1.0	['hsa04714']	KEGG_2019_Human						
431	Q96IC2	RNA exonuclease 5	Swiss-Prot	REXO5	1.0	['hsa03008']	KEGG_2019_Human						
432	Q96J01	THO complex subunit 3	Swiss-Prot	THOC3	1.0	['hsa03013']	KEGG_2019_Human						
433	Q96J02	E3 ubiquitin-protein ligase Itchy homolog	Swiss-Prot	ITCH	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
434	Q96JB1	Dynein heavy chain 8, axonemal	Swiss-Prot	DNAH8	1.0	['hsa05016']	KEGG_2019_Human						
435	Q96KW2	POM121-like protein 2	Swiss-Prot	POM121L2	1.0	['hsa03013']	KEGG_2019_Human						
436	Q96BR5	Cytochrome c oxidase assembly factor 7	Swiss-Prot	COA7	1.0	['hsa04714']	KEGG_2019_Human						
437	Q96BI3	Gamma-secretase subunit APH-1A	Swiss-Prot	APH1A	1.0	['hsa05010']	KEGG_2019_Human						
438	Q96B36	Proline-rich AKT1 substrate 1	Swiss-Prot	AKT1S1	1.0	['hsa04714']	KEGG_2019_Human						
439	Q92925	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2	Swiss-Prot	SMARCD2	1.0	['hsa04714']	KEGG_2019_Human						
440	Q92621	Nuclear pore complex protein Nup205	Swiss-Prot	NUP205	1.0	['hsa03013']	KEGG_2019_Human						
441	Q92750	Transcription initiation factor TFIID subunit 4B	Swiss-Prot	TAF4B	1.0	['hsa05016']	KEGG_2019_Human						
442	Q92769	Histone deacetylase 2	Swiss-Prot	HDAC2	1.0	['hsa05016']	KEGG_2019_Human						
443	Q92782	Zinc finger protein neuro-d4	Swiss-Prot	DPF1	1.0	['hsa04714']	KEGG_2019_Human						
444	Q92784	Zinc finger protein DPF3	Swiss-Prot	DPF3	1.0	['hsa04714']	KEGG_2019_Human						
445	Q92793	CREB-binding protein	Swiss-Prot	CREBBP	1.0	['hsa05016']	KEGG_2019_Human						
446	Q92900	Regulator of nonsense transcripts 1	Swiss-Prot	UPF1	1.0	['hsa03013']	KEGG_2019_Human				1.0	['R-HSA-975956']	Reactome_2016
447	Q92922	SWI/SNF complex subunit SMARCC1	Swiss-Prot	SMARCC1	1.0	['hsa04714']	KEGG_2019_Human						
448	Q92934	Bcl2-associated agonist of cell death	Swiss-Prot	BAD	1.0	['hsa05010']	KEGG_2019_Human						
449	Q96AD5	Patatin-like phospholipase domain-containing protein 2	Swiss-Prot	PNPLA2	1.0	['hsa04714']	KEGG_2019_Human						
450	Q92979	Ribosomal RNA small subunit methyltransferase NEP1	Swiss-Prot	EMG1	1.0	['hsa03008']	KEGG_2019_Human						
451	Q93050	V-type proton ATPase 116 kDa subunit a isoform 1	Swiss-Prot	ATP6V0A1	1.0	['hsa00190']	KEGG_2019_Human						
452	Q93084	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3	Swiss-Prot	ATP2A3	1.0	['hsa05010']	KEGG_2019_Human						
453	Q969G3	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	Swiss-Prot	SMARCE1	1.0	['hsa04714']	KEGG_2019_Human						
454	Q969X6	U3 small nucleolar RNA-associated protein 4 homolog	Swiss-Prot	UTP4	1.0	['hsa03008']	KEGG_2019_Human						
455	Q96A05	V-type proton ATPase subunit E 2	Swiss-Prot	ATP6V1E2	1.0	['hsa00190']	KEGG_2019_Human						
456	Q96A54	Adiponectin receptor protein 1	Swiss-Prot	ADIPOR1	1.0	['hsa04932']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
457	Q96A72	Protein mago nashi homolog 2	Swiss-Prot	MAGOHB	1.0	['hsa03013']	KEGG_2019_Human						
458	Q96LB4	V-type proton ATPase subunit G 3	Swiss-Prot	ATP6V1G3	1.0	['hsa00190']	KEGG_2019_Human						
459	Q96NT7		TrEMBL		1.0	['hsa05016']	KEGG_2019_Human						
460	Q9H074	Polyadenylate-binding protein-interacting protein 1	Swiss-Prot	PAIP1	1.0	['hsa03013']	KEGG_2019_Human	1.0	[' WP107']	WikiPathways_2019_Human			
461	Q96PG8	Bcl-2-binding component 3, isoforms 3/4	Swiss-Prot	BBC3	1.0	['hsa05016']	KEGG_2019_Human	1.0	[' WP4396']	WikiPathways_2019_Human			
462	Q9BTX1	Nucleoporin NDC1	Swiss-Prot	NDC1	1.0	['hsa03013']	KEGG_2019_Human						
463	Q9BU61	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	Swiss-Prot	NDUFAF3	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP4324']	WikiPathways_2019_Human			
464	Q9BUF5	Tubulin beta-6 chain	Swiss-Prot	TUBB6	1.0	['hsa05016']	KEGG_2019_Human						
465	Q9BVA1	Tubulin beta-2B chain	Swiss-Prot	TUBB2B	1.0	['hsa05016']	KEGG_2019_Human						
466	Q9BVC4	Target of rapamycin complex subunit LST8	Swiss-Prot	MLST8	1.0	['hsa04714']	KEGG_2019_Human	1.0	[' WP585']	WikiPathways_2019_Human			
467	Q9BVJ6	U3 small nucleolar RNA-associated protein 14 homolog A	Swiss-Prot	UTP14A	1.0	['hsa03008']	KEGG_2019_Human						
468	Q9BVL2	Nucleoporin p58/p45	Swiss-Prot	NUP58	1.0	['hsa03013']	KEGG_2019_Human						
469	Q9BVP2	Guanine nucleotide-binding protein-like 3	Swiss-Prot	GNL3	1.0	['hsa03008']	KEGG_2019_Human						
