	Uniprot	ProteinName	Reviewed	GeneName	CommonPathways_KEGG_2019_Human	Pathways_KEGG_2019_Human	PathwaysDB_KEGG_2019_Human	CommonPathways_WikiPathways_2019_Human	Pathways_WikiPathways_2019_Human	PathwaysDB_WikiPathways_2019_Human	CommonPathways_Reactome_2016	Pathways_Reactome_2016	PathwaysDB_Reactome_2016
310	Q9NSD5	Sodium- and chloride-dependent GABA transporter 2	Swiss-Prot	SLC6A13	1.0	['hsa04727']	KEGG_2019_Human						
311	Q9NSC5	Homer protein homolog 3	Swiss-Prot	HOMER3	1.0	['hsa04068']	KEGG_2019_Human						
312	Q9NSB8	Homer protein homolog 2	Swiss-Prot	HOMER2	1.0	['hsa04068']	KEGG_2019_Human						
313	Q9NRZ7	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma	Swiss-Prot	AGPAT3	1.0	['hsa04072']	KEGG_2019_Human						
314	Q9NRZ5	1-acyl-sn-glycerol-3-phosphate acyltransferase delta	Swiss-Prot	AGPAT4	1.0	['hsa04072']	KEGG_2019_Human						
315	Q9NRA1	Platelet-derived growth factor C	Swiss-Prot	PDGFC	1.0	['hsa04072']	KEGG_2019_Human						
316	Q9NRA0	Sphingosine kinase 2	Swiss-Prot	SPHK2	1.0	['hsa04072']	KEGG_2019_Human						
317	Q9NQX3	Gephyrin	Swiss-Prot	GPHN	1.0	['hsa04727']	KEGG_2019_Human						
318	A8K9G9		TrEMBL		1.0	['hsa04072']	KEGG_2019_Human						
319	Q9NQB0	Transcription factor 7-like 2	Swiss-Prot	TCF7L2	1.0	['hsa04916']	KEGG_2019_Human						
320	A8KAH7		TrEMBL		1.0	['hsa04910']	KEGG_2019_Human						
321	Q9NPG1	Frizzled-3	Swiss-Prot	FZD3	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
322	Q9UBY5	Lysophosphatidic acid receptor 3	Swiss-Prot	LPAR3	1.0	['hsa04072']	KEGG_2019_Human						
323	A0A024RDT2		TrEMBL		1.0	['hsa04072']	KEGG_2019_Human						
324	Q9HBY8	Serine/threonine-protein kinase Sgk2	Swiss-Prot	SGK2	1.0	['hsa04068']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
325	Q9UQ16	Dynamin-3	Swiss-Prot	DNM3	1.0	['hsa04072']	KEGG_2019_Human						
326	Q9Y6T7	Diacylglycerol kinase beta	Swiss-Prot	DGKB	1.0	['hsa04072']	KEGG_2019_Human						
327	Q9Y6Q6	Tumor necrosis factor receptor superfamily member 11A	Swiss-Prot	TNFRSF11A	1.0	['hsa04917']	KEGG_2019_Human						
328	Q9Y6P5	Sestrin-1	Swiss-Prot	SESN1	1.0	['hsa04211']	KEGG_2019_Human						
329	Q9Y6G9	Cytoplasmic dynein 1 light intermediate chain 1	Swiss-Prot	DYNC1LI1	1.0	['hsa04962']	KEGG_2019_Human						
330	Q9Y6F9	Protein Wnt-6	Swiss-Prot	WNT6	1.0	['hsa04916']	KEGG_2019_Human						
331	Q9Y5W3	Krueppel-like factor 2	Swiss-Prot	KLF2	1.0	['hsa04068']	KEGG_2019_Human						
332	Q9Y5Q6	Insulin-like peptide INSL5	Swiss-Prot	INSL5	1.0	['hsa04926']	KEGG_2019_Human						
333	A0A024R2W1		TrEMBL	RHOA	1.0	['hsa04072']	KEGG_2019_Human						
334	A0A024R3V3		TrEMBL	AGT	1.0	['hsa04072']	KEGG_2019_Human						
335	Q9UQM7	Calcium/calmodulin-dependent protein kinase type II subunit alpha	Swiss-Prot	CAMK2A	1.0	['hsa04916']	KEGG_2019_Human						
336	Q9UQK1	Protein phosphatase 1 regulatory subunit 3C	Swiss-Prot	PPP1R3C	1.0	['hsa04910']	KEGG_2019_Human						
337	Q9UQC2	GRB2-associated-binding protein 2	Swiss-Prot	GAB2	1.0	['hsa04072']	KEGG_2019_Human	1.0	[' WP3640']	WikiPathways_2019_Human			
338	Q9UPT5	Exocyst complex component 7	Swiss-Prot	EXOC7	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP3915']	WikiPathways_2019_Human			
339	A0A024R712		TrEMBL	PRKAR2B	1.0	['hsa04910']	KEGG_2019_Human						
340	Q9UP65	Cytosolic phospholipase A2 gamma	Swiss-Prot	PLA2G4C	1.0	['hsa04072']	KEGG_2019_Human						
341	Q9UP38	Frizzled-1	Swiss-Prot	FZD1	1.0	['hsa04916']	KEGG_2019_Human						
342	Q9UN88	Gamma-aminobutyric acid receptor subunit theta	Swiss-Prot	GABRQ	1.0	['hsa04727']	KEGG_2019_Human						
343	Q9ULW2	Frizzled-10	Swiss-Prot	FZD10	1.0	['hsa04916']	KEGG_2019_Human						
344	Q9ULV1	Frizzled-4	Swiss-Prot	FZD4	1.0	['hsa04916']	KEGG_2019_Human						
345	Q9UKW6	ETS-related transcription factor Elf-5	Swiss-Prot	ELF5	1.0	['hsa04917']	KEGG_2019_Human						
346	Q9UKG1	DCC-interacting protein 13-alpha	Swiss-Prot	APPL1	1.0	['hsa04211']	KEGG_2019_Human						
347	A0A024R6Z0	Dynein light intermediate chain	TrEMBL	DYNC1LI2	1.0	['hsa04962']	KEGG_2019_Human						
348	Q9UJW0	Dynactin subunit 4	Swiss-Prot	DCTN4	1.0	['hsa04962']	KEGG_2019_Human						
349	Q9UJU2	Lymphoid enhancer-binding factor 1	Swiss-Prot	LEF1	1.0	['hsa04916']	KEGG_2019_Human						
350	Q9UIA0	Cytohesin-4	Swiss-Prot	CYTH4	1.0	['hsa04072']	KEGG_2019_Human						
351	Q9UI32	Glutaminase liver isoform, mitochondrial	Swiss-Prot	GLS2	1.0	['hsa04727']	KEGG_2019_Human						
352	Q9HCS4	Transcription factor 7-like 1	Swiss-Prot	TCF7L1	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
353	Q9HBX9	Relaxin receptor 1	Swiss-Prot	RXFP1	1.0	['hsa04926']	KEGG_2019_Human						
354	D3DNG9		TrEMBL	AGTR1	1.0	['hsa04072']	KEGG_2019_Human						
355	B4DG68	Nitric oxide synthase	TrEMBL		1.0	['hsa04926']	KEGG_2019_Human						
356	Q99677	Lysophosphatidic acid receptor 4	Swiss-Prot	LPAR4	1.0	['hsa04072']	KEGG_2019_Human						
357	Q99624	Sodium-coupled neutral amino acid transporter 3	Swiss-Prot	SLC38A3	1.0	['hsa04727']	KEGG_2019_Human						
358	Q99490	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2	Swiss-Prot	AGAP2	1.0	['hsa04068']	KEGG_2019_Human						
359	Q99418	Cytohesin-2	Swiss-Prot	CYTH2	1.0	['hsa04072']	KEGG_2019_Human						
360	Q99259	Glutamate decarboxylase 1	Swiss-Prot	GAD1	1.0	['hsa04727']	KEGG_2019_Human						
361	Q96RR4	Calcium/calmodulin-dependent protein kinase kinase 2	Swiss-Prot	CAMKK2	1.0	['hsa04211']	KEGG_2019_Human						
362	Q96QD8	Sodium-coupled neutral amino acid transporter 2	Swiss-Prot	SLC38A2	1.0	['hsa04727']	KEGG_2019_Human						
363	Q96KQ7	Histone-lysine N-methyltransferase EHMT2	Swiss-Prot	EHMT2	1.0	['hsa04211']	KEGG_2019_Human						
364	B2RAT6	Galactose-1-phosphate uridylyltransferase	TrEMBL		1.0	['hsa04917']	KEGG_2019_Human						
365	Q96FJ2	Dynein light chain 2, cytoplasmic	Swiss-Prot	DYNLL2	1.0	['hsa04962']	KEGG_2019_Human						
366	B3KRV2		TrEMBL		1.0	['hsa04068']	KEGG_2019_Human						
367	Q96BR1	Serine/threonine-protein kinase Sgk3	Swiss-Prot	SGK3	1.0	['hsa04068']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
368	Q96B36	Proline-rich AKT1 substrate 1	Swiss-Prot	AKT1S1	1.0	['hsa04211']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
369	Q99755	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	Swiss-Prot	PIP5K1A	1.0	['hsa04072']	KEGG_2019_Human						
370	Q96AD5	Patatin-like phospholipase domain-containing protein 2	Swiss-Prot	PNPLA2	1.0	['hsa04923']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
371	Q96A54	Adiponectin receptor protein 1	Swiss-Prot	ADIPOR1	1.0	['hsa04211']	KEGG_2019_Human						
372	Q969P5	F-box only protein 32	Swiss-Prot	FBXO32	1.0	['hsa04068']	KEGG_2019_Human						
373	Q93100	Phosphorylase b kinase regulatory subunit beta	Swiss-Prot	PHKB	1.0	['hsa04910']	KEGG_2019_Human						
374	Q93098	Protein Wnt-8b	Swiss-Prot	WNT8B	1.0	['hsa04916']	KEGG_2019_Human						
375	Q93097	Protein Wnt-2b	Swiss-Prot	WNT2B	1.0	['hsa04916']	KEGG_2019_Human						
376	Q93009	Ubiquitin carboxyl-terminal hydrolase 7	Swiss-Prot	USP7	1.0	['hsa04068']	KEGG_2019_Human						
377	Q92997	Segment polarity protein dishevelled homolog DVL-3	Swiss-Prot	DVL3	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
378	O14905	Protein Wnt-9b	Swiss-Prot	WNT9B	1.0	['hsa04916']	KEGG_2019_Human						
379	B4DVM1		TrEMBL		1.0	['hsa04068']	KEGG_2019_Human						
380	Q92731	Estrogen receptor beta	Swiss-Prot	ESR2	1.0	['hsa04917']	KEGG_2019_Human						
381	Q92633	Lysophosphatidic acid receptor 1	Swiss-Prot	LPAR1	1.0	['hsa04072']	KEGG_2019_Human						
382	Q99685	Monoglyceride lipase	Swiss-Prot	MGLL	1.0	['hsa04923']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
383	Q99819	Rho GDP-dissociation inhibitor 3	Swiss-Prot	ARHGDIG	1.0	['hsa04962']	KEGG_2019_Human						
384	Q9HBW0	Lysophosphatidic acid receptor 2	Swiss-Prot	LPAR2	1.0	['hsa04072']	KEGG_2019_Human						
385	Q9H1C0	Lysophosphatidic acid receptor 5	Swiss-Prot	LPAR5	1.0	['hsa04072']	KEGG_2019_Human						
386	Q9HBH9	MAP kinase-interacting serine/threonine-protein kinase 2	Swiss-Prot	MKNK2	1.0	['hsa04910']	KEGG_2019_Human						
387	A8MPY1	Gamma-aminobutyric acid receptor subunit rho-3	Swiss-Prot	GABRR3	1.0	['hsa04727']	KEGG_2019_Human						
388	Q9H9B1	Histone-lysine N-methyltransferase EHMT1	Swiss-Prot	EHMT1	1.0	['hsa04211']	KEGG_2019_Human						
389	Q9H7J1	Protein phosphatase 1 regulatory subunit 3E	Swiss-Prot	PPP1R3E	1.0	['hsa04910']	KEGG_2019_Human						
390	Q9H598	Vesicular inhibitory amino acid transporter	Swiss-Prot	SLC32A1	1.0	['hsa04727']	KEGG_2019_Human						
391	Q9H4B4	Serine/threonine-protein kinase PLK3	Swiss-Prot	PLK3	1.0	['hsa04068']	KEGG_2019_Human						
392	Q9H461	Frizzled-8	Swiss-Prot	FZD8	1.0	['hsa04916']	KEGG_2019_Human						
393	Q9H2X9	Solute carrier family 12 member 5	Swiss-Prot	SLC12A5	1.0	['hsa04727']	KEGG_2019_Human						
394	Q9H2H9	Sodium-coupled neutral amino acid transporter 1	Swiss-Prot	SLC38A1	1.0	['hsa04727']	KEGG_2019_Human						
395	Q9H1Y0	Autophagy protein 5	Swiss-Prot	ATG5	1.0	['hsa04211']	KEGG_2019_Human						
396	Q9H1J7	Protein Wnt-5b	Swiss-Prot	WNT5B	1.0	['hsa04916']	KEGG_2019_Human						
397	Q9H1J5	Protein Wnt-8a	Swiss-Prot	WNT8A	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
398	A8YXX4	Glutamine synthetase	TrEMBL	PIG59	1.0	['hsa04727']	KEGG_2019_Human						
399	Q99873	Protein arginine N-methyltransferase 1	Swiss-Prot	PRMT1	1.0	['hsa04068']	KEGG_2019_Human						
400	Q9GZT5	Protein Wnt-10a	Swiss-Prot	WNT10A	1.0	['hsa04916']	KEGG_2019_Human						
401	Q9GZP0	Platelet-derived growth factor D	Swiss-Prot	PDGFD	1.0	['hsa04072']	KEGG_2019_Human						
402	Q9BX66	Sorbin and SH3 domain-containing protein 1	Swiss-Prot	SORBS1	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
403	B2R693		TrEMBL		1.0	['hsa04072']	KEGG_2019_Human						
404	Q9BUB5	MAP kinase-interacting serine/threonine-protein kinase 1	Swiss-Prot	MKNK1	1.0	['hsa04910']	KEGG_2019_Human						
405	Q9BTI6	Flotillin	TrEMBL	FLOT2	1.0	['hsa04910']	KEGG_2019_Human						
406	Q9BTE1	Dynactin subunit 5	Swiss-Prot	DCTN5	1.0	['hsa04962']	KEGG_2019_Human						
407	Q9BT40	Inositol polyphosphate 5-phosphatase K	Swiss-Prot	INPP5K	1.0	['hsa04910']	KEGG_2019_Human						
408	Q9BSB4	Autophagy-related protein 101	Swiss-Prot	ATG101	1.0	['hsa04211']	KEGG_2019_Human						
409	Q99943	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	Swiss-Prot	AGPAT1	1.0	['hsa04072']	KEGG_2019_Human						
410	B2R773		TrEMBL		1.0	['hsa04211']	KEGG_2019_Human						
411	Q99928	Gamma-aminobutyric acid receptor subunit gamma-3	Swiss-Prot	GABRG3	1.0	['hsa04727']	KEGG_2019_Human						
412	Q92934	Bcl2-associated agonist of cell death	Swiss-Prot	BAD	1.0	['hsa04910']	KEGG_2019_Human						
413	Q01955	Collagen alpha-3(IV) chain	Swiss-Prot	COL4A3	1.0	['hsa04926']	KEGG_2019_Human						
414	Q05329	Glutamate decarboxylase 2	Swiss-Prot	GAD2	1.0	['hsa04727']	KEGG_2019_Human						
415	P24522	Growth arrest and DNA damage-inducible protein GADD45 alpha	Swiss-Prot	GADD45A	1.0	['hsa04068']	KEGG_2019_Human	1.0	[' WP3640']	WikiPathways_2019_Human			
416	P01189	Pro-opiomelanocortin	Swiss-Prot	POMC	1.0	['hsa04916']	KEGG_2019_Human						
417	P28476	Gamma-aminobutyric acid receptor subunit rho-2	Swiss-Prot	GABRR2	1.0	['hsa04727']	KEGG_2019_Human						
418	P28472	Gamma-aminobutyric acid receptor subunit beta-3	Swiss-Prot	GABRB3	1.0	['hsa04727']	KEGG_2019_Human						
419	P01222	Thyrotropin subunit beta	Swiss-Prot	TSHB	1.0	['hsa04923']	KEGG_2019_Human						
420	P01229	Lutropin subunit beta	Swiss-Prot	LHB	1.0	['hsa04917']	KEGG_2019_Human						
421	P25963	NF-kappa-B inhibitor alpha	Swiss-Prot	NFKBIA	1.0	['hsa04926']	KEGG_2019_Human						
422	P25929	Neuropeptide Y receptor type 1	Swiss-Prot	NPY1R	1.0	['hsa04923']	KEGG_2019_Human						
423	P25116	Proteinase-activated receptor 1	Swiss-Prot	F2R	1.0	['hsa04072']	KEGG_2019_Human						
424	P25025	C-X-C chemokine receptor type 2	Swiss-Prot	CXCR2	1.0	['hsa04072']	KEGG_2019_Human						
425	P25024	C-X-C chemokine receptor type 1	Swiss-Prot	CXCR1	1.0	['hsa04072']	KEGG_2019_Human						
426	P24941	Cyclin-dependent kinase 2	Swiss-Prot	CDK2	1.0	['hsa04068']	KEGG_2019_Human						
427	P01236	Prolactin	Swiss-Prot	PRL	1.0	['hsa04917']	KEGG_2019_Human						
428	P01303	Pro-neuropeptide Y	Swiss-Prot	NPY	1.0	['hsa04923']	KEGG_2019_Human						
429	P29474	Nitric oxide synthase, endothelial	Swiss-Prot	NOS3	1.0	['hsa04926']	KEGG_2019_Human						
430	P24046	Gamma-aminobutyric acid receptor subunit rho-1	Swiss-Prot	GABRR1	1.0	['hsa04727']	KEGG_2019_Human						
431	P23743	Diacylglycerol kinase alpha	Swiss-Prot	DGKA	1.0	['hsa04072']	KEGG_2019_Human						
432	P02452	Collagen alpha-1(I) chain	Swiss-Prot	COL1A1	1.0	['hsa04926']	KEGG_2019_Human						
433	P23219	Prostaglandin G/H synthase 1	Swiss-Prot	PTGS1	1.0	['hsa04923']	KEGG_2019_Human						
434	P22888	Lutropin-choriogonadotropic hormone receptor	Swiss-Prot	LHCGR	1.0	['hsa04917']	KEGG_2019_Human						
435	P02461	Collagen alpha-1(III) chain	Swiss-Prot	COL3A1	1.0	['hsa04926']	KEGG_2019_Human						
436	P22681	E3 ubiquitin-protein ligase CBL	Swiss-Prot	CBL	1.0	['hsa04910']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
437	P02462	Collagen alpha-1(IV) chain	Swiss-Prot	COL4A1	1.0	['hsa04926']	KEGG_2019_Human						
438	P22301	Interleukin-10	Swiss-Prot	IL10	1.0	['hsa04068']	KEGG_2019_Human						
439	P03372	Estrogen receptor	Swiss-Prot	ESR1	1.0	['hsa04917']	KEGG_2019_Human						
440	P21453	Sphingosine 1-phosphate receptor 1	Swiss-Prot	S1PR1	1.0	['hsa04068']	KEGG_2019_Human						
441	P20339	Ras-related protein Rab-5A	Swiss-Prot	RAB5A	1.0	['hsa04962']	KEGG_2019_Human						
442	P29400	Collagen alpha-5(IV) chain	Swiss-Prot	COL4A5	1.0	['hsa04926']	KEGG_2019_Human						
443	P29475	Nitric oxide synthase, brain	Swiss-Prot	NOS1	1.0	['hsa04926']	KEGG_2019_Human	1.0	[' WP4222']	WikiPathways_2019_Human			
444	P40126	L-dopachrome tautomerase	Swiss-Prot	DCT	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
445	P35228	Nitric oxide synthase, inducible	Swiss-Prot	NOS2	1.0	['hsa04926']	KEGG_2019_Human						
446	P37288	Vasopressin V1a receptor	Swiss-Prot	AVPR1A	1.0	['hsa04072']	KEGG_2019_Human						
447	P37231	Peroxisome proliferator-activated receptor gamma	Swiss-Prot	PPARG	1.0	['hsa04211']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
448	O95398	Rap guanine nucleotide exchange factor 3	Swiss-Prot	RAPGEF3	1.0	['hsa04072']	KEGG_2019_Human						
449	P36956	Sterol regulatory element-binding protein 1	Swiss-Prot	SREBF1	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP3915']	WikiPathways_2019_Human			
450	O95685	Protein phosphatase 1 regulatory subunit 3D	Swiss-Prot	PPP1R3D	1.0	['hsa04910']	KEGG_2019_Human						
451	P36873	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	Swiss-Prot	PPP1CC	1.0	['hsa04910']	KEGG_2019_Human						
452	O95977	Sphingosine 1-phosphate receptor 4	Swiss-Prot	S1PR4	1.0	['hsa04068']	KEGG_2019_Human						
453	P36402	Transcription factor 7	Swiss-Prot	TCF7	1.0	['hsa04916']	KEGG_2019_Human						
454	O96014	Protein Wnt-11	Swiss-Prot	WNT11	1.0	['hsa04916']	KEGG_2019_Human						
455	P00734	Prothrombin	Swiss-Prot	F2	1.0	['hsa04072']	KEGG_2019_Human						
456	P01019	Angiotensinogen	Swiss-Prot	AGT	1.0	['hsa04072']	KEGG_2019_Human						
457	P35354	Prostaglandin G/H synthase 2	Swiss-Prot	PTGS2	1.0	['hsa04923']	KEGG_2019_Human						
458	P35222	Catenin beta-1	Swiss-Prot	CTNNB1	1.0	['hsa04916']	KEGG_2019_Human	1.0	[' WP2064']	WikiPathways_2019_Human			
459	P30273	High affinity immunoglobulin epsilon receptor subunit gamma	Swiss-Prot	FCER1G	1.0	['hsa04072']	KEGG_2019_Human						
460	P34903	Gamma-aminobutyric acid receptor subunit alpha-3	Swiss-Prot	GABRA3	1.0	['hsa04727']	KEGG_2019_Human						
461	P32121	Beta-arrestin-2	Swiss-Prot	ARRB2	1.0	['hsa04926']	KEGG_2019_Human				1.0	['R-HSA-1980143']	Reactome_2016
462	P01127	Platelet-derived growth factor subunit B	Swiss-Prot	PDGFB	1.0	['hsa04072']	KEGG_2019_Human						
463	P31644	Gamma-aminobutyric acid receptor subunit alpha-5	Swiss-Prot	GABRA5	1.0	['hsa04727']	KEGG_2019_Human						
464	P31323	cAMP-dependent protein kinase type II-beta regulatory subunit	Swiss-Prot	PRKAR2B	1.0	['hsa04910']	KEGG_2019_Human				3.0	['R-HSA-163615', 'R-HSA-111931', 'R-HSA-164378']	Reactome_2016
465	P31321	cAMP-dependent protein kinase type I-beta regulatory subunit	Swiss-Prot	PRKAR1B	1.0	['hsa04910']	KEGG_2019_Human				3.0	['R-HSA-163615', 'R-HSA-111931', 'R-HSA-164378']	Reactome_2016
466	P30679	Guanine nucleotide-binding protein subunit alpha-15	Swiss-Prot	GNA15	1.0	['hsa04926']	KEGG_2019_Human						
467	P30613	Pyruvate kinase PKLR	Swiss-Prot	PKLR	1.0	['hsa04910']	KEGG_2019_Human						
468	P30556	Type-1 angiotensin II receptor	Swiss-Prot	AGTR1	1.0	['hsa04072']	KEGG_2019_Human						
469	P30542	Adenosine receptor A1	Swiss-Prot	ADORA1	1.0	['hsa04923']	KEGG_2019_Human						
470	P30531	Sodium- and chloride-dependent GABA transporter 1	Swiss-Prot	SLC6A1	1.0	['hsa04727']	KEGG_2019_Human						
471	P01160	Natriuretic peptides A	Swiss-Prot	NPPA	1.0	['hsa04923']	KEGG_2019_Human						
472	P03956	Interstitial collagenase	Swiss-Prot	MMP1	1.0	['hsa04926']	KEGG_2019_Human						
473	P19419	ETS domain-containing protein Elk-1	Swiss-Prot	ELK1	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
474	P19367	Hexokinase-1	Swiss-Prot	HK1	1.0	['hsa04910']	KEGG_2019_Human						
475	P10145	Interleukin-8	Swiss-Prot	CXCL8	1.0	['hsa04072']	KEGG_2019_Human						
476	P12319	High affinity immunoglobulin epsilon receptor subunit alpha	Swiss-Prot	FCER1A	1.0	['hsa04072']	KEGG_2019_Human						
477	P11234	Ras-related protein Ral-B	Swiss-Prot	RALB	1.0	['hsa04072']	KEGG_2019_Human						
478	P11233	Ras-related protein Ral-A	Swiss-Prot	RALA	1.0	['hsa04072']	KEGG_2019_Human						
479	P11217	Glycogen phosphorylase, muscle form	Swiss-Prot	PYGM	1.0	['hsa04910']	KEGG_2019_Human						
480	P11216	Glycogen phosphorylase, brain form	Swiss-Prot	PYGB	1.0	['hsa04910']	KEGG_2019_Human						
481	P11168	Solute carrier family 2, facilitated glucose transporter member 2	Swiss-Prot	SLC2A2	1.0	['hsa04917']	KEGG_2019_Human						
482	P10914	Interferon regulatory factor 1	Swiss-Prot	IRF1	1.0	['hsa04917']	KEGG_2019_Human						
483	P10644	cAMP-dependent protein kinase type I-alpha regulatory subunit	Swiss-Prot	PRKAR1A	1.0	['hsa04910']	KEGG_2019_Human				3.0	['R-HSA-163615', 'R-HSA-111931', 'R-HSA-164378']	Reactome_2016
484	P10600	Transforming growth factor beta-3 proprotein	Swiss-Prot	TGFB3	1.0	['hsa04068']	KEGG_2019_Human						
485	P10586	Receptor-type tyrosine-protein phosphatase F	Swiss-Prot	PTPRF	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
486	P05231	Interleukin-6	Swiss-Prot	IL6	1.0	['hsa04068']	KEGG_2019_Human						
487	P10301	Ras-related protein R-Ras	Swiss-Prot	RRAS	1.0	['hsa04072']	KEGG_2019_Human						
488	P05412	Transcription factor AP-1	Swiss-Prot	JUN	1.0	['hsa04926']	KEGG_2019_Human	1.0	[' WP481']	WikiPathways_2019_Human			
489	P19174	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1	Swiss-Prot	PLCG1	1.0	['hsa04072']	KEGG_2019_Human						
490	P0C869	Cytosolic phospholipase A2 beta	Swiss-Prot	PLA2G4B	1.0	['hsa04072']	KEGG_2019_Human						
491	P09619	Platelet-derived growth factor receptor beta	Swiss-Prot	PDGFRB	1.0	['hsa04072']	KEGG_2019_Human	1.0	[' WP3640']	WikiPathways_2019_Human			
492	P09544	Protein Wnt-2	Swiss-Prot	WNT2	1.0	['hsa04916']	KEGG_2019_Human						
493	P09467	Fructose-1,6-bisphosphatase 1	Swiss-Prot	FBP1	1.0	['hsa04910']	KEGG_2019_Human	1.0	[' WP3915']	WikiPathways_2019_Human			
494	P05814	Beta-casein	Swiss-Prot	CSN2	1.0	['hsa04917']	KEGG_2019_Human						
495	P08588	Beta-1 adrenergic receptor	Swiss-Prot	ADRB1	1.0	['hsa04923']	KEGG_2019_Human						
496	P08572	Collagen alpha-2(IV) chain	Swiss-Prot	COL4A2	1.0	['hsa04926']	KEGG_2019_Human						
497	P08253	72 kDa type IV collagenase	Swiss-Prot	MMP2	1.0	['hsa04926']	KEGG_2019_Human						
498	P08123	Collagen alpha-2(I) chain	Swiss-Prot	COL1A2	1.0	['hsa04926']	KEGG_2019_Human						
499	P06241	Tyrosine-protein kinase Fyn	Swiss-Prot	FYN	1.0	['hsa04072']	KEGG_2019_Human						
500	P07902	Galactose-1-phosphate uridylyltransferase	Swiss-Prot	GALT	1.0	['hsa04917']	KEGG_2019_Human						
501	P07550	Beta-2 adrenergic receptor	Swiss-Prot	ADRB2	1.0	['hsa04923']	KEGG_2019_Human						
502	P05093	Steroid 17-alpha-hydroxylase/17,20 lyase	Swiss-Prot	CYP17A1	1.0	['hsa04917']	KEGG_2019_Human						
503	P13807	Glycogen [starch] synthase, muscle	Swiss-Prot	GYS1	1.0	['hsa04910']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
504	P13861	cAMP-dependent protein kinase type II-alpha regulatory subunit	Swiss-Prot	PRKAR2A	1.0	['hsa04910']	KEGG_2019_Human				3.0	['R-HSA-163615', 'R-HSA-111931', 'R-HSA-164378']	Reactome_2016
505	P13945	Beta-3 adrenergic receptor	Swiss-Prot	ADRB3	1.0	['hsa04923']	KEGG_2019_Human	1.0	[' WP4321']	WikiPathways_2019_Human			
506	P18507	Gamma-aminobutyric acid receptor subunit gamma-2	Swiss-Prot	GABRG2	1.0	['hsa04727']	KEGG_2019_Human						
507	P18505	Gamma-aminobutyric acid receptor subunit beta-1	Swiss-Prot	GABRB1	1.0	['hsa04727']	KEGG_2019_Human						
508	P18031	Tyrosine-protein phosphatase non-receptor type 1	Swiss-Prot	PTPN1	1.0	['hsa04910']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
509	P17643	5,6-dihydroxyindole-2-carboxylic acid oxidase	Swiss-Prot	TYRP1	1.0	['hsa04916']	KEGG_2019_Human						
510	P04085	Platelet-derived growth factor subunit A	Swiss-Prot	PDGFA	1.0	['hsa04072']	KEGG_2019_Human						
511	P04090	Prorelaxin H2	Swiss-Prot	RLN2	1.0	['hsa04926']	KEGG_2019_Human						
512	P17081	Rho-related GTP-binding protein RhoQ	Swiss-Prot	RHOQ	1.0	['hsa04910']	KEGG_2019_Human	2.0	[' WP481', ' WP3915']	WikiPathways_2019_Human			
513	P16885	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2	Swiss-Prot	PLCG2	1.0	['hsa04072']	KEGG_2019_Human						
514	P16871	Interleukin-7 receptor subunit alpha	Swiss-Prot	IL7R	1.0	['hsa04068']	KEGG_2019_Human						
515	P16473	Thyrotropin receptor	Swiss-Prot	TSHR	1.0	['hsa04923']	KEGG_2019_Human						
516	P16471	Prolactin receptor	Swiss-Prot	PRLR	1.0	['hsa04917']	KEGG_2019_Human						
517	P16234	Platelet-derived growth factor receptor alpha	Swiss-Prot	PDGFRA	1.0	['hsa04072']	KEGG_2019_Human	1.0	[' WP3640']	WikiPathways_2019_Human			
